,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,《MP-02》產品企劃行銷技術經理,義隆電子股份有限公司,2023/01/30,"1.資訊電子應用人機介面IC產品規劃
2.資訊電子應用人機介面模組產品規劃
3.工控與車用電子應用人機介面產品規劃
4.上述產品推廣活動與策略擬定
5.客端定期技術與商務會議對應",新竹縣,0,0,5年以上,,碩士,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,,,"1.熟投射電容感測技術
2.具積體電路設計製造行銷相關資歷5年以上 
3.工程相關科系碩士以上
4.具顯示技術原理與應用相關知識
5.熟悉資訊產品人機介面技術
6.具外語溝通能力"
0,《AD-05》類比工程師,義隆電子股份有限公司,2023/02/02,"1. 負責類比電路的開發設計與模擬
2. 負責類比電路的驗證與除錯
3. IC IO ESD分析 & 維護",新竹縣,0,0,2年以上,電機電子工程相關,碩士,,,,類比IC電路設計,"1. 有相關類比電路設計經驗
2. 了解半導體元件及 Model
3. 會使用相關設計工具及Hspice / Spectre 模擬工具"
0,醫療產品管理師,寰波科技股份有限公司,2023/02/03,"1.負責醫療產品開發資料收集，相關法規研究與對應，協助申請產品驗/認證相關作業。
2.協助QMS相關文件撰寫及整理，申請國內外FDA上市許可送件。",新竹縣,32000,9999999,1年以上,其他商業及管理相關 醫學技術及檢驗相關 醫藥工程相關,大學以上,,,,,
0,龍和科技 竹科現場徵才活動 於112年2月10日(五) 下午13:30~15:00,龍和科技股份有限公司,2023/02/03,"【龍和科技股份有限公司 竹科現場徵才活動】

※面試日期：112年2月10日(五) 下午13:30~15:00
    • 13:30~14:00 公司介紹及工作內容說明
    • 14:00~ 現場面試
※面試地點：龍和科技 新竹辦公室 (新竹市光復路二段316號2樓)

※本職缺可申請就業補助，詳請洽竹北就業中心 賴小姐 TEL：(03)554-2564#3216

【 四班二輪制工程師】
上班時間: 日班: 8:00~20:00/夜班: 20:00~8:00

• 駐廠維修設備服務
• 系統異常狀況排除協助
• 系統機器設備維修保養
• 外部造成突發狀況排除協助
• 設備高度在4米以上，所以需要能不懼高。
• 系統異常狀況排除需有基礎電子和機械觀念為佳。
• 不可在無塵室內睡覺。

▶ 龍和科技為日台合資的貿易商, 我們專門合作日本設備廠商在台灣市場提供服務
▶ 我司因以少規模經營, 每個員工需要能夠獨立工作 
▶ 希望我們的工作夥伴能夠尊重「報告・連絡・相談」

▶ 怎麼樣的人適合在龍和科技工作呢? 最基本的要求 : 體貼, 用心, 好相處

▶ 具自動化機械的觀念, 機械設備組立(或配線), 設備維修保養, 問題排除、等經驗者佳
▶ 具設備維修、工程管理、工事監督、品管/生管、等經驗者佳

對設備機械沒有背景, 無經驗者...如果您對這份工作有興趣, 請聯絡洽談　
我們需要願意學習新的知識的態度, 臨機應變靈活的思考及行動力, 
經完整的教育訓練, 我相信您也可以發揮自己還沒有認識的能力!!

期待您的參與!",新竹縣,46000,50500,3年以上,,專科以上,,,,"配電裝修維護, 電動機操作使用, 電機設備保養修護, 電機設備操作, 漏電保護裝置, 機械產品故障排除檢修, 機械產品操作, 機械零組件使用",
0,新竹駐廠_四班二輪工程師 (具有教育訓練),龍和科技股份有限公司,,,,,,,,,,,,,
0,MIS 資訊工程師 (新竹),偉詮電子股份有限公司,2023/02/02,"工作職責:
公司內部資訊相關程式開發，應用、及維護。

專長
1. ASP / ASP.NET / C# 程式設計開發
2.熟MS_SQL及T-SQL基礎
3.熟JavaScript 及 jQuery，AJAX應用，基礎CSS網頁技術應用 
4.具WebService及API概念、Web 應用程式開發經驗
",新竹縣,0,0,3年以上,資訊工程相關,大學、碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"AJAX, MS SQL, JavaScript, jQuery, CSS",,"1. 程式開發經驗。
2.日常辦公室電腦軟硬體維護。"
0,Sales Manager,旺天電子股份有限公司,2023/02/02,"1.配合公司目標，開拓新市場應用及增加新客戶。
2.規劃與制定業務開發與銷售計劃。
3.分享並指導業務銷售技巧、建立業務部訓練課程。
4.開發潛在客戶、建立和培養客戶關係。",新竹縣,0,0,6年以上,商業及管理學科類 工程學科類 語文及人文學科類,大學、碩士,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,"Excel, Outlook, PowerPoint, Word, 鼎新","國際貿易基本概念, 業務或通路開發, 業績目標分配與績效達成, 客戶情報蒐集, 產品介紹及解說銷售","1.業務或通路開發,擅長陌生開發者尤佳
2.客戶情報蒐集, 熟悉GPS或通訊、電子相關行業者優先
"
0,(TBU)電力品質事業處_工務管理/工安人員(新竹)-有相關證照者優先錄用,所羅門股份有限公司,2023/02/02,"1.檢視施工設備及電器工具，已確保符合安全規範。
2.執行安全衛生督導、訓練及稽核。
3.統合管理廠區安全衛生系統管理相關業務
4.協助安全衛生管理相關文件撰寫,管理及分析
5.配合業主進行施工現場巡視、參與工安會議 
6.廠商入場人員文件申辦

其他條件-
1.需自備車,以利至案件現場提供服務
2.有丙種職業安全衛生業務主管證照即可
3.需有工地工程現場實務經驗",新竹縣,0,0,不拘,,專科、大學,,,"Excel, PowerPoint, Word",,
0,Business Development Manager,旺天電子股份有限公司,2023/02/02,"1. 配合公司目標，開拓新市場應用及增加新客戶。
2. 規劃與制定業務開發與行銷策略。
3. 了解客戶應用並確定我們的解決方案滿足這些需求。
4. 開發新的潛在客戶，聯繫決策者，找出新商機。
",新竹縣,0,0,6年以上,商業及管理學科類 工程學科類 語文及人文學科類,大學、碩士,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,"Excel, Outlook, PowerPoint, Word","提案與簡報技巧, 行銷策略擬定, 國際貿易基本概念, 業務或通路開發, 業績目標分配與績效達成, 客戶情報蒐集, 產品介紹及解說銷售","1.有B2B銷售與談判的成功經驗者尤佳
2.熟悉GPS或通訊、電子相關行業者優先
3.產品介紹及解說銷售, 具優秀的口頭和書面溝通技巧"
0,《DD-04》數位IC設計工程師,義隆電子股份有限公司,2023/02/02,"1. HDL RTL coding 
2. SOC 整合
3. mix-mode 驗證電路
4. Front-end tools 操作",新竹縣,0,0,不拘,,碩士,,,,,"1.具2~3年數位電路設計經驗尤佳
2.具design verification 經驗者尤佳
3.對TDDI display driver,TCON,高速介面mipi,eDP有相關經驗者"
