,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,總經理秘書,瑪居禮電波工業股份有限公司,2023/02/04,"1.協助總經理處理行政與業務工作及各部門內部協調 
2.負責主管行程安排及文書資料處理。 
3.協助市場行銷資料蒐集及整理。 
4.協助開發國外新客戶事宜，有實務歷練過經驗者佳
5.總經理交辦事項。",新北市,30000,40000,不拘,,專科、大學、碩士,英文:聽 /中等、說 /中等、讀 /精通、寫 /精通,,"Excel, Outlook, PowerPoint, Word","行政事務處理, 文件或資料輸入建檔處理, 管理行事曆與會議協調安排",需細心、耐心
0,倉管人員,瑪居禮電波工業股份有限公司,2023/02/04,"1. 整理產品出入存放
2. 系統單據登打
3. 表單收集整理
無經驗可, 有經驗者佳
無需搬運重物 產品輕小",新北市,28000,9999999,不拘,,高中,,,"Excel, Word","商品進貨入庫作業, 倉儲系統維護與管理, 理貨╱揀貨╱補貨作業",
0,技術工程師,瑪居禮電波工業股份有限公司,2023/02/04,面議,新北市,30000,40000,1年以上,電機電子工程相關 機械工程相關 工業工程相關,專科以上,,,,,
0,倉庫暨物管經理,勝利工業股份有限公司,2023/02/03,"1. 負責物料、庫存和成品的規劃、配送和管理，以滿足生產排程及交期追蹤
2. 倉儲規劃與管理
3. 定期盤點規劃和管理
4. 異常處理及跨部門協調
5. 發料/進料等作業規畫執行及改善
6. 上級主管交付任務
",新北市,0,0,3年以上,,專科、大學、碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Excel, PowerPoint, Word, 鼎新",,"1. 具3年以上倉庫及出貨管理實務經驗者佳
2. 熟悉物控,倉儲相關作業
3. 熟鼎新系統操作者佳
4. 具進/出/存概念者"
0,(2)設備廠-生管人員_(瑞芳),廣運機械工程股份有限公司,2023/02/03,"1.規劃生產排程及考量人力、設備資源、生產計畫和生產進度等因素，進行適當之工作分配
2.提出品質及生產成本之管控計畫
3.生產排程進度、品質、成本管控，及進度跟催
4.提出有關操作、原料分配、設備安排等相關的修正建議，增加生產量或提升品質
5.撰寫產線安排報告、及紀錄生產流程之規劃
6.工時計算及分析與工時資料驗算 、工時報表製作及擴建規劃",新北市,30000,45000,不拘,,專科、大學,,,"Excel, Outlook, PowerPoint, Word, AutoCAD","整理分析生產紀錄報告, 安排出貨管理及統計, 開立工單及生產交期管理, 達成產能及出貨目標, 維持產線正常運轉並跟催生產進度, 會議╱談判即時口譯",1.機械工程學科類者佳
0,外銷業務人員,瑪居禮電波工業股份有限公司,2023/02/04,"1. 國外業務開發
2. 顧客服務
3. 訂單報表處理
4. 與國外客戶通信及電話行銷
5. 推廣產品
6.完成帳款收回",新北市,30000,45000,1年以上,,專科、大學、碩士,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,台語:略懂,"Excel, Outlook, PowerPoint, Word, 鼎新",,"1.精通英文
2.可獨立作業
3.抗壓性強"
0,品管儲備幹部,瑪居禮電波工業股份有限公司,2023/02/04,"1.具電子零件生產相關經驗
2.協助主管落實現場從業人員各項訓練要求
3.管控機台狀況，以確保正常運作
4.製程良率提升",新北市,28000,40000,1年以上,電機電子工程相關,專科以上,,,,,
0,儲備技術幹部,瑪居禮電波工業股份有限公司,2023/02/04,"1.具電子零件生產相關經驗
2.協助主管落實現場從業人員各項訓練要求
3.管控機台狀況，以確保正常運作
4.製程良率提升",新北市,28000,40000,1年以上,電機電子工程相關,專科以上,,,,,
0,設備維修專員,瑪居禮電波工業股份有限公司,2023/02/04,設備維護及檢修 雜項水電維修 其他主管交辦事項,新北市,28000,40000,2年以上,工業技藝及機械學科類,不拘,,,,,
0,設備維修工程師,瑪居禮電波工業股份有限公司,2023/02/04,設備維護及檢修 雜項水電維修 其他主管交辦事項,新北市,28000,40000,2年以上,,不拘,,,,"電機設備保養修護, 機務維修保養, 機械產品故障排除檢修, 設備器材使用及維護",
