,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,產品經理(攝影類),正成貿易股份有限公司,2023/01/30,"【強力募集】
喜歡攝影嗎？對攝影周邊器材有實際操作經驗
對攝影/影視產業有高度興趣~
歡迎加入台灣最大影視器材代理商正成集團

【工作內容】
1.品牌價格控管與利潤分析。
2.品牌市場分析與行銷計畫。
3.品牌產銷管理與發展對策。
4.產品教育訓練與協助業務推廣。
5.商品組合規劃與Sales kit 建立以協助銷售。
6.新品牌開發導入。
7.跨部門溝通協調。
8.廠商關係維護與溝通。
9.跨國部門聯繫與溝通。
10.展會、活動、專案規劃與執行。",新北市,0,0,1年以上,,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Excel, Outlook, PowerPoint, Word","專案成本╱品質╱風險管理, 專案時間╱進度控管, 專案採購管理, 專案規劃執行╱範圍管理, 專案溝通╱整合管理, 提案與簡報技巧","具規劃能力/業務經驗/行銷經驗者佳。
熟悉樞紐分析及Excel公式操作。"
0,系統保全員--三重(駐),台灣新光保全股份有限公司,2023/01/30,巡邏保全客戶、事故狀況處理、檢修保全系統。,新北市,30000,37000,不拘,,高中以上,,,,,"1.高中職以上畢業，專科以上尤佳(電子、電機、汽修科系畢業者優先)。
2.本職務需能輪值夜班。
3.須具備汽、機車駕照，駕駛技術熟練。"
0,資訊人員,正成貿易股份有限公司,2023/01/30,"1.協助公司各項資訊系統及客製化程式之維護、開發或導入計劃；並督導後續開發、維護與教育訓練...等工作。
2.協助制定公司資訊安全政策，建立備份機制及資料庫之管理。
3.管理資訊部門相關工作事項及異常處理，並管理資訊部門軟體及硬體設備。
4.負責公司集團軟/硬體資訊系統建構並確保各部門資訊系統之順暢運作。
5.評估公司對於資訊系統的需求，並提出改善方案，以符合企業需求。
6.熟用各式分析報表工具。",新北市,35000,40000,5年以上,,大學以上,,,"Excel, Outlook, PowerPoint, Word","伺服器網站管理維護, 資訊設備環境設定, 資料庫系統管理維護, 安裝與維護網路安全系統, 規劃與管理防火牆","有ERP系統導入經驗、專案執行經驗佳。
熟悉office 365、Fortigate尤佳"
0,經銷業務,友順科技股份有限公司,2023/01/30,"1.對銷售及學習有熱忱 
2.電子零件產品線推廣與銷售，並開發潛在客戶，拓展市場，以達成業績目標。 
3.客戶關係開發與維繫，能分析協助了解客戶需求，規劃解決方案。
4.主管交辦事項。 

",新北市,0,0,1年以上,,專科、大學、碩士,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,"1.具電子/業務方面經驗佳
2.具溝通協商能力 
3.擁有銷售與客戶服務技巧 
4.肯學習、抗壓性佳

"
0,行銷企劃專員,正成貿易股份有限公司,2023/01/30,"1.商品贊助等合作案洽談與執行。
2.具網紅、KOL等合作洽談與效益分析能力，若具異業合作洽談經驗者尤佳。
3.對數位網路行銷有提案、簡報規劃執行能力。
4.規劃及協辦行銷相關活動 (如音響展、攝影展、新品發表會…等等)。
5.具備撰寫文案以及社群行銷經驗。
6.了解樂器、音訊設備(音響、耳機、喇叭、麥克風…等)與市場，本身為音樂創作/podcaster尤佳。
7.協助攝影相關課程(正成講堂)之規劃與宣傳、執行協助。

熟悉音樂產業/音訊產品者尤佳。",新北市,35000,45000,1年以上,,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Excel, Outlook, PowerPoint, Word","行銷製作物規劃與執行, 異業合作規劃與執行, 提案與簡報技巧, 網站企劃能力, 網路活動規劃與執行, 廣告製作規劃與執行, 行銷策略擬定, 社群媒體經營管理, 廣告企劃案╱文案撰寫",
0,HITO BP電商 網拍 服飾 / 客服人員,HITO本舖_豆創國際有限公司,2023/02/02,"｜工作內容｜
1.處理線上電話、信件、官網、FB粉絲專頁、LINE@，相關回覆問題
2.需隨機應變的回覆顧客問題，並有效率的解決客戶提出的相關疑問 
3.熟悉公司相關購物規章及客服作業流程
4.整理退/換貨包裹相關作業 
5.處理主管交辦事項

｜需要特質｜
1.文書處理(要會使用Excel、word) 
2.認真負責，穩定度高，態度親切、口齒清晰，表達能力佳
3.對服務業有高度熱誠，不害怕使用電話溝通
4.態度端正，保障公司客戶資訊安全
5.有相關電商/實體客服經驗

｜薪資｜
•起薪 28000元 
•表現良好者每年調薪 1000 元。 
•全勤獎金1000元，無瑕疵全勤獎金2000元(另外計)
•若有接洽更多職務將再依狀況調漲。 

｜公司簡介｜
我們是一間從2004年創立的中性服飾品牌公司HITO BP
近幾年開始研發設計，屬於自己品牌的獨家設計款
希望帶給消費者「平價、舒適、機能、注重細節」的機能服飾。

客服部擁有穩定的工作內容，良好的工作環境與同事
只要你的談吐清晰、 表現充滿自信，把每一位客人都當成朋友般對待。
我們需要這樣的人才加入，讓公司的服務品質能更上一層


",新北市,28000,30000,1年以上,,不拘,,,"Excel, Outlook, Word, 中文打字50~75, 英文打字50~75","文書處理╱排版能力, 電話接聽與人員接待事項, 文件或資料輸入建檔處理, 客戶資料更新維護, 客訴案件處理",
0,品牌電商行銷企劃（需有飼養貓或狗）,嬌寵誓優股份有限公司,2023/02/04,"您好，我是嬌寵醫生的創辦人 陳正倫 獸醫師。透過「預防醫學」取代昂貴醫療是嬌寵存在的意義，開發更適合毛孩的產品是嬌寵不變的使命；如果你跟我們一樣，熱愛毛小孩，同時也覺得因為有自己的存在，毛小孩的生活會變得更美好，那麼！很歡迎你的加入。

您需具備的特質： 
不管你曾是主管，或不曾是主管，這個職位的人未來必須有成為主管的特質。依專案性質、團隊成員特質興趣、以及工作量，指派及規劃負責人員，例:新品上市規劃、促銷活動宣傳規劃、展場規劃(競業分析)、口碑行銷、媒體活動、媒體廣編置入、社群聲量campagin等，當然有時也必須親自上陣，並掌握回報好進度。

您必須有相當的電商經驗：
1. 透過行銷方式，達成提升電商流量、轉換率、每筆單價之目的。 
2. 自媒體社群經營策略規劃與執行（如FB, IG, LINE等），以達導流或導購的目的。
3. 網站流量、業績分析等，從中找出可優化之處，持續提升流量、促進轉單 
4.撰寫商品文案,操作產品規劃. 
5.需獨立作業熟悉網路購物平台操作與優化. 
7.抗壓性高,有耐心,具溝通技巧. 8.熟悉網路購物平台經驗尤佳.

<工作必備需求>
 1. 行銷、公關、MarCom、社群經營、內容行銷等經驗合計1年以上，其中電子商務產業經驗至少1年以上(有寵物產業相關經驗更棒)。
 2. 具有完整電子商務know-how，熟悉網路行銷、數位工具及數據分析(GA為必要工具)，能選擇最合適的方式，達成主管交付的不同任務 
3. 公關與社群議題操作：觀察時事或次文化議題，創造符合網站屬性的新聞議題或社群話題 
4. 活動規劃、展場規劃與執行，並具成效分析的能力，透過數據分析了解成效以及後續優化方向 
5. 擁有專案與管理能力，確保專案依時程順利進行，並積極達成目標 
6. 能條理分地溝通與表達，簡報或書面報告能簡潔扼要、邏輯分明。",新北市,30000,50000,2年以上,,專科、大學、碩士,,,,"品牌行銷管理, 異業合作規劃與執行, 提案與簡報技巧, 實體活動規劃與執行, 網站企劃能力, 網路活動規劃與執行, 行銷策略擬定, 品牌知名度推廣, 社群媒體經營管理, 網站流量成效追蹤, 廣告企劃案╱文案撰寫, 廣告效益評估, 廣告創意發想與提案",
0,電商營運專員(網路小編),大瑀服裝有限公司,2023/02/04,"【工作內容】
1. 網路電商平台商品上下架，銷售與出貨追蹤
2. 商品文案撰寫、活動企劃、行銷活動
3. 品牌 FB / Line 等官方媒體更新與維護
4. 電子報EDM/APP相關網路廣告企劃
5. 主管交辦工作事項
6. 協助商品拍攝

熟悉91APP. momo. yahoo後台操作為佳
對女裝有興趣為佳",新北市,28000,35000,不拘,,高中、專科、大學,,,"Excel, Word, Adobe Photoshop, Illustrator","網路活動規劃與執行, 社群媒體經營管理, 廣告企劃案╱文案撰寫, 電腦繪圖軟體操作",
0,三重-內衣正職店員-門市-服飾-新北-捷運-YURUBRA玉如阿姨內衣.33000元,優如國際有限公司,2023/02/04,"YURUBRA-已創立20年，台灣原生品牌. 時尚。專業。創新 
為mit內衣知名品牌.連續四年榮獲電商百大賣家殊榮 
目前於北部拓展實體分店中.竭誠歡迎您加入我們的大家庭!! 
本公司網站:https://www.yurubra.com.tw/ （玉如阿姨內衣） 
________________________________________ 

高階內衣店員 月休八天 薪資33000 
＊加班費另外計算(遵照勞基法) 
＊國定假日出勤薪資加倍給付 
＊累計工作年資6個月, 享公司年終分紅福利 (依年度考績發放) 
＊高階店員可享業績獎金 獎金優渥~ 
＊有服務業相關經驗者優先錄取 

-剛進來一個月試用期為pt計時制， 
-第二個月考核通過升實習店員保底30k， 
-第三個月考核通過升正式店員保底31k，
-正式店員受訓並通過高階考核，升為高階店員($33000+業績分紅)分紅優渥
-本公司升遷管道暢通.培訓升職管理幹部另有加給.

＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿ 
工作內容: 
1.負責介紹及銷售門市商品。 
2.提供顧客之接待與需求服務（如：電話諮詢、調貨、修改、包裝及退換貨處理）。 
3.負責商品進貨入庫、銷售管理及庫存管理。 
4.負責商品包裝、陳列及促銷品換檔工作。 
5.維持店櫃週遭之整潔。 
6.有經驗者及履歷完整者優先考慮錄取。 
7.擁有喜歡持續學習及進步的個性 
8.月休8天 

※若您想應徵本職位，請善用履歷內的自我推薦介紹自己哦! 
____________________________________ ",新北市,33000,48000,1年以上,,不拘,,,,,"喜歡內衣產業. 
擁有內衣銷售經驗者佳 
富有責任感.個性積極 
喜歡面對人群.與人聊天"
0,電商專員(台北),席恩資訊股份有限公司,2023/02/04,"1、電商商品在各通路上架、其前置作業及後續事務追蹤與管理。
2、各通路之開發及維護，供應商開發聯絡。
3、市場調查分析、選品。
4、相關平台營運管理、網站及商品落地頁調整優化、活動企劃、圖文內容撰寫、廣告素材溝通製作、影片內容發想與製作、粉絲團經營等。
5、操作廣告投放以及各項商品銷售數據分析、包含GA分析、GTM等。
6、負責商品項目整合行銷及廣告操作。
7、內部商品庫存管理。
8、完成主管交辦事宜。",新北市,0,0,1年以上,,專科、大學、碩士,,,,"品牌知名度推廣, 廣告企劃案╱文案撰寫, 廣告創意發想與提案","電商策畫營運、社群策畫營運」擁有實戰經驗夥伴加入！

"
0,日間工讀生,錒峰行銷有限公司,2023/02/04,"1.產品包裝出貨
2.產品清點與整理",新北市,180,185,不拘,,專科、大學,,,,"貨品包裝作業, 理貨╱揀貨╱補貨作業",
0,團媽平台營運專員(台北),席恩資訊股份有限公司,2023/02/04,"1. 社群團購、團媽、KOL、企業福委會等通路業務開發、提案及維護
2. 賣場、便利商店、電商等相關通路提案及維護
3. 定期與主管做業績、績效檢討、回報進度及顧客意見回饋以供公司改善參考
5. 負責業務推展傳達及說明公司各項業務重大訊息、活動及產品
6. 定期發佈商品訊息並蒐集市場回饋資料
7. 擬定產品營銷策略及廠商議價能力
",新北市,0,0,不拘,市場行銷相關 資訊管理相關,專科以上,,,Excel,"網路活動規劃與執行, 社群媒體經營管理, 業務或通路開發, 產品介紹及解說銷售","一. 具備高度市場商品銷售敏銳度
二. 具備進銷存貨管控能力
三. line@、社群經營能力
"
0,品檢工程師,極佳電通有限公司,2023/02/04,"品管／檢驗人員
1. 檢查、測試、或測量材料、產品、裝置，使之符合規格。
2. 使用測量儀器（如：尺規或測微器等）測量產品的尺寸以符合規格。
3. 分析及解釋藍圖、數據、手冊和其他材料，以確定規格、檢驗程序、測試程序、調整方法、檢定方法等。
4. 收集或挑選樣本，以進行測試或作為模型使用。
5. 分析、計算測驗數據，以確認測試結果。
6. 與負責產品的人員討論檢查的結果，並建議必要的修正行動。
7. 丟棄或排除不符合規格的產品、材料和設備。
8. 標記產品檢驗的結果，如等級、接受或拒絕狀態。
9. 根據尺寸、重量、顏色或其他規格將產品分類和分級。
",新北市,35000,45000,不拘,電機電子工程相關 工業工程相關 光電工程相關,專科以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"HACCP, ISO 9000, RoHS, TS16949, IATF16949","制訂新產品檢驗標準, 原料及產品品質管制監控, 進料問題處理, 新產品與進出貨檢驗, 執行產品可靠度測試與問題分析",
0,直播工讀生(台北),席恩資訊股份有限公司,2023/02/04,"以直播形式介紹商品及拍賣，對於所宣傳的活動與產品事前深入瞭解，有效掌握行銷契機。 

",新北市,176,180,1年以上,其他大眾傳播相關 廣播電視相關 大眾傳播學相關,高中以上,,,,"行銷製作物規劃與執行, 網站企劃能力, 網路活動規劃與執行, 行銷策略擬定, 活動主持與場控","一.具備與線上粉絲互動、吸引注意力、進度掌握能力。 
二.形象好、口條表達能力好、愛聊天、態度積極、熱情活潑、大膽秀自己，勤奮肯學習肯努力。 
※ 尋找對工作積極熱忱，喜愛賺錢的你！ 
※ 無需早起趕上班，資歷不重要只要你有能力肯努力。 
※ 待遇：底薪+業績抽成。
※ 想紅找不到機會或管道的人。"
0,三重店-內衣假日門市工讀生-YURUBRA,優如國際有限公司,2023/02/04,"本公司已創立20年，公司理念為 熱忱。踏實。創新 
自創品牌並且在電子商務市場榮獲百大賣家殊榮 
竭誠歡迎您加入我們的大家庭!! 
本公司網站:http://www.yurubra.com.tw/ 
_______________________________________ 
1.負責支援正職店員 
2.拿貨/整理貨/整理環境 
3.簡單的接待客人。 
4.主管交辦事項處理。 
5.履歷完整者優先考慮錄取。 
6.在學學生/想利用假日多點收入者佳 
_______________________________________ 
工作時間:每週的禮拜六以及禮拜天，排班制 
若想排平日上班少量的也可與店長商量排看看哦 

工讀生的工作較為單純，本公司升遷管道暢通 
若考績考核表現優良，我們也會輔導升為>助理店員>實習店員>店員喔!",新北市,176,176,不拘,,不拘,,,,,"希望您擁有面對人群的熱忱以及親切態度 
喜愛服務客人
富有責任感.個性積極"
0,三重店-早班內衣門市助理(計時)-YURUBRA.12:00-18:00,優如國際有限公司,2023/02/04,"本公司已創立20年，公司理念為 熱忱。踏實。創新 
自創品牌並且在電子商務市場榮獲百大賣家殊榮 
竭誠歡迎您加入我們的大家庭!! 
本公司網站:http://www.yurubra.com.tw/ 
_______________________________________ 
1.負責支援正職店員 
2.拿貨/整理貨/整理環境 
3.簡單的接待客人 
4.負責商品包裝、陳列及促銷品換檔工作。 
5.維持店櫃週遭之整潔。 
6.主管交辦事項處理 
7.履歷完整者優先考慮錄取。 
8.計時制,上班時間可與店長排 上班時間彈性 
__________________________________________ 
※在學大學生佳，助理的工作較為單純 本公司升遷管道暢通 
若考績考核表現優良，我們也會輔導升為>實習店員>店員喔!",新北市,176,176,不拘,,不拘,,,,,"希望您擁有面對人群的熱忱以及親切態度 
喜愛服務客人
富有責任感.個性積極"
0,會計助理,極佳電通有限公司,2023/02/04,"１、負責會計(應收、應付、零用金)帳務等。
２、負責一般文書資料處理工作。
３、會計相關科系畢業。
４、熟正航系統佳。",新北市,27000,35000,不拘,會計學相關 企業管理相關 財稅金融相關,專科以上,,,"Excel, Word, 正航","行政事務處理, 財務報表製作, 代辦會計相關事項, 財務報表分析, 結帳作業與帳務處理, 會計核算和帳務處理, 編製帳務報表",
0,三重店-內衣門市助理(計時)-YURUBRA,優如國際有限公司,2023/02/04,"本公司已創立20年，公司理念為 熱忱。踏實。創新 
自創品牌並且在電子商務市場榮獲百大賣家殊榮 
竭誠歡迎您加入我們的大家庭!! 
本公司網站:http://www.yurubra.com.tw/ 
_______________________________________ 
1.負責支援正職店員 
2.拿貨/整理貨/整理環境 
3.簡單的接待客人 
4.負責商品包裝、陳列及促銷品換檔工作。 
5.維持店櫃週遭之整潔。 
6.主管交辦事項處理 
7.履歷完整者優先考慮錄取。 
8.計時制,上班時間可與店長排 上班時間彈性 
__________________________________________ 
※在學大學生佳，助理的工作較為單純 本公司升遷管道暢通 
若考績考核表現優良，我們也會輔導升為>實習店員>店員喔!",新北市,176,176,不拘,,不拘,,,,,"希望您擁有面對人群的熱忱以及親切態度 
喜愛服務客人
富有責任感.個性積極"
