,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,技術員-輪班(隠形眼鏡),錸德科技股份有限公司(錸德集團),2023/01/30,負責生產線機器、設備之操作，生產不良狀況排除並維持機台正常運作,新竹縣,27250,35000,不拘,,高中、專科、大學,,,,,
0,製造工程師,倫輝實業股份有限公司,2023/02/04,"1.大學電子、機械、企管相關科系優先錄用
2.製程自動化導入，設備操作及維護
3.協助改善製程品質與成效追蹤
4.能配合輪值日夜班者更佳
5.工作待遇不含加班費",新竹縣,33000,45000,不拘,電機電子工程相關 機械工程相關 企業管理相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,
0,SMT製程助理,倫輝實業股份有限公司,2023/02/04,"1.大學學歷，科系不拘，無經驗可
2.對SMT及電子產品生產製程控管有興趣者
3.協助SMT、AOI及設備操作程式撰寫
4.PCBA製程管控與品質確保
5.能配合輪值日夜班更佳
6.工作待遇不含加班費
",新竹縣,33000,49000,不拘,,大學,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,SMT,,
0,SMT執機助理,倫輝實業股份有限公司,2023/02/04,"1.高中以上學歷，科系不拘，無經驗可
2.對PCB表面自動裝著設備有興趣者
3.料件上、下料作業
4.設備維護與保養
5.需配合輪值日夜班
6.工作待遇不含加班費
",新竹縣,33000,47000,不拘,,高中以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,
0,日班輪班檢視員,倫輝實業股份有限公司,2023/02/04,"1.專科、大學學歷
2.負責PCBA產品檢查
3.作業環境整理整頓
4.作四休二，配合日班輪班
5.工作待遇不含加班費

",新竹縣,32000,35000,不拘,,高中以上,,,,,
0,業務助理專員【電子包材大廠／B2B新竹營業部】,大全彩藝工業股份有限公司,2023/02/04,"歡迎應屆畢業生、退伍生、社會新鮮人應聘本職務。

本職務為「★銷售業務助理」學習成長性高，且不需帶團隊、不需負團隊管理責任、不需承擔業績壓力，但需參與銷售團隊合作：
1. 協助營業部長及客戶經理之銷售業務「後勤」工作；★擅處理數字、文字、文件(報價單、訂單、工單…)者，尤佳。
2. 電腦文書類軟體運用技巧(Word、Excel、Power Point、Tip-top ERP系統 )熟練者，尤佳。

3. 有半導體電子、食品加工、化工、材料工程或包裝材料相關行業背景者，尤佳。
4. 不排斥與人接觸、擅協調互動者，尤佳★因本職務需要協助客戶經理進行橫向的部門溝通；喜歡團隊式工作者，尤佳。

5. 歡迎★無經驗且願意學習工業製品銷售之人士加入大全彩藝的行列
6.★本職務亦列為「儲備客戶經理」人選之一，有機會可循序漸進培養為獨當一面之客戶經理(Account Manager)。

7. 熟英文E-mail書信往來者或熟國際貿易業務者，尤佳。不熟但願學習或接受培訓者，亦可。",新竹縣,28000,38000,不拘,一般商業學類 企業管理相關 國際貿易相關,專科、大學、碩士,英文:聽 /略懂、說 /略懂、讀 /中等、寫 /中等,,"Excel, PowerPoint, Word, 鼎新","文件收發與檔案管理, 文書處理╱排版能力, 行政事務處理, 報表彙整與管理, 電話接聽與人員接待事項, 文件或資料輸入建檔處理, 文件檔案資料處理、轉換及整合工作, 國際貿易基本概念, 客戶資料更新維護, 業績與管理報表撰寫, 客戶情報蒐集","1、完全不會用英文e-mail書信溝通者，則不適合本職務。
2、上述薪資待遇不含「加班費、月度業務支援獎金、不定期銷售競賽獎金、年終獎金」等。"
0,不隨便換工作●想換就找績優廠：製程技術士,大全彩藝工業股份有限公司,2023/02/04,"本職缺沒有複雜的人際關係，單單純純的生產技術工作與環境！
想加入半導體產業成長的職涯行列，但又有好多擔心？！
那麼，歡迎加入新竹湖口知名包材大廠~大全彩藝~的生產技術行列！

★歡迎主動投履歷表或打電話來HR詢問並安排面試，先來面試並看看環境及工作內容，若覺得職缺不喜歡、職務不合適再選擇放棄錄取就好，也沒有關係；您不來面試看看，怎知合不合適？！
工作好不好，不能只看104上登的薪水範圍，還要看企業文化、主管性格、公司制度、福利設施、環境安全、休假方式、加班計算、員工教育訓練及晉升發展…，不來面試的話，這些都感受不到的啦！

新竹/湖口工業區【大全彩藝公司是新竹科學園區半導體廠的包材供應鏈，營運穩定2022~2023新廠擴建、製程工程師、技術士、機台操作、檢品作業員擴編招募！正職、非派遣、福利齊全、收入穩定。】

★有「汽修科、電機科、機械科、化工科、材料科、冷凍空調科、資訊科、多媒科、餐飲科、美容科、普通科…」等工科技職背景者尤佳，有軟式包材相關經驗者尤佳，無相關經驗者免擔心，公司備有完善的「技術教育訓練」學程及制度。★歡迎「退伍志願役官士兵」應聘！★★★有相關經驗者(彩藝軟式包材生產製程)優先錄取！

1.錄取後依專長、意願及職缺分發到「凹版印刷、貼合淋膜、塗佈塗臘、捲取檢品、分條裁切或製袋檢品」等生產線擔任技術專員。 

2.★★★需配合輪班(含夜班)、排班、加班（每週定期更換班別）。 (★輪值夜班津貼優渥！)

3.辨色視力優者，尤佳；四肢肌耐力優者，尤佳！ 

4.★有團隊領導統御潛力或有擔任管理職企圖者，公司將選任為「**儲備幹部**」並提供多種領導管理職教育訓練課程。

★大全彩藝公司運營穩健、薪優福利優、教育訓練齊全、人性化休假制度！加入大全彩藝包材生產技術行列，讓你學得一技在身！並有機會成為技術系管理職「儲備幹部」，升遷有制度、管道最暢通！

★本工作「非派遣」，大全彩藝包材公司HR人力資源部自主招募！凡錄取者即任正式正職員工(均享正式員工福利待遇)。2022年公司擴廠新增機台設備，現正擴大生產技術人員招募中！

大全彩藝還有其它「職缺」供您選擇，請詳查104人力銀行大全彩藝工作機會！
也歡迎直接來廠湖口鄉光復路28號「公司警衛室」諮詢、領表應聘。",新竹縣,32000,9999999,不拘,,高中以下、高中、專科,,,,,"1、視淡旺季需要「配合輪班、加班」。
2、加班費依勞基法發放給予，輪值夜班或大夜班另發放「津貼加給」。
3、「起薪水準」視有無相關工作經驗(彩藝軟式包材生產製程)而異；除獎金外，薪水亦隨技術力提升而調升。
4、上述「工作待遇」指含各種非固定獎金、加班費、輪班津貼等，且將因淡旺季變化而有高低差異。"
0,製造部門助理,倫輝實業股份有限公司,2023/02/04,"1.大學學歷，科系不拘
2.負責文書庶務處理和行政工作
3.產線各項文件分類、匯整製成報表
4.熟電腦操作，產線設備程式製作
5.完成產線主管其他交辦事項 
",新竹縣,33000,38000,不拘,企業管理相關 工業工程相關 資訊管理相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,
0,新竹廠-廠務助理工程師/廠務工程師,奇鈦科技股份有限公司,2023/02/04,"1.廠務設備日常巡檢維護與故障排除
2.消防安全設備維護管理
3.鍋爐/空調/照明/機電/弱電系統維護與基本故障排除
4.廢水處理設備協助操作與故障排除
5.生產線系統管路檢修更換
6.修繕工程規劃、監工、驗收管理
7.查找修繕備品廠商與詢價
",新竹縣,40000,9999999,不拘,電機電子工程相關 機械工程相關 冷凍空調相關,高中以上,,,"Excel, Outlook, PowerPoint, AutoCAD","生產設備維護管理, 化工反應工程作業, 熟悉化學工程原理",具水電、自動控制、冷凍空調、建築工程管理相關經驗者佳。
0,【歡迎服務業來轉職】聘：生產製程技術員(新竹湖口工業區),大全彩藝工業股份有限公司,2023/02/04,"大全彩藝【廠穩・薪優】包材產業前景蓬勃！

疫情反反覆覆、遙遙無期？！衝擊重創服務業。或是您已經厭煩了每天處理「人」的事情！？本職缺沒有複雜的人際關係，只有單單純純的生產技術工作與環境！
那就轉職到人際關係相對單純且工作又穩定的製造業吧！

電子包材大廠大全彩藝非常歡迎餐飲、旅遊、旅館、百貨、賣場、櫃檯、店員、美容理髮、娛樂休閒、物流司機、客運司機、仲介、保險、外送員、保全、志願役退任軍人…等各類服務業人士轉職應聘！

我們在新竹/湖口工業區【大全彩藝電子包材公司不受疫情影響，仍穩定成長！我們是新竹科學園區半導體廠的包材供應鏈、也是防疫民生物資包材主要供應商。】

營運十分穩定，未受新冠疫情影響，且我們因應2021~2023成長需要，現正擴建新廠，製程工程師、技術士/技術員、機台操作員、檢品作業員、理貨包裝員…等擴編招募中！
均正職、非派遣、福利齊全、收入穩定。

★有「汽修科、電機科、機械科、化工科、材料科、資訊科、多媒科、冷凍空調科、餐飲/烹飪科、美容科、觀光/旅遊/休閒科、普通科…」等工科技職背景者尤佳，有軟式包材相關經驗者，尤佳，無相關學歷或經驗者，免擔心！
公司備有完善的「技術教育訓練」學程及制度。

1.錄取後依專長、意願及職缺分發到「凹版印刷、貼合淋膜、塗佈塗臘、捲取檢品、分條裁切或製袋檢品、資材儲運…」等生產線擔任技術專員。 

2.週休二日，部分製程人員需配合輪班(含夜班)、排班、加班（每週定期更換班別）。 (★輪值夜班津貼優渥！)

3.辨色視力優者，尤佳；四肢肌耐力優者，尤佳！ 

4.★有團隊領導統御潛力或有擔任管理職企圖者，公司將選任為「**儲備幹部**」並提供多種領導管理職教育訓練課程。

★大全彩藝公司運營穩健、薪優福利優、教育訓練齊全、人性化休假制度！加入大全彩藝包材生產技術行列，讓你學得一技在身！並有機會成為技術系管理職「儲備幹部」，升遷有制度、管道最暢通！

★公司教育訓練完整且豐富，無相關經驗者免擔心！歡迎無工作經驗應屆畢業生、社會新鮮人或二度就業人士(中高齡人士)應聘！

★本工作「非派遣」，大全彩藝包材公司HR人力資源部自主招募！凡錄取者即任正式正職員工(均享正式員工福利待遇)。2023年公司擴廠新增機台設備，現正擴大生產技術人員招募中！

大全彩藝還有其它「職缺」供您選擇，請詳查104人力銀行大全彩藝工作機會！
也歡迎直接來廠湖口鄉光復路28號「公司警衛室」諮詢、領表應聘。",新竹縣,33000,9999999,不拘,,高中以下、高中、專科,,,,,"1、視淡旺季需要「配合輪班、加班」。
2、加班費依勞基法發放給予，輪值夜班或大夜班另發放「津貼加給」。
3、「起薪水準」視有無相關工作經驗而定；除獎金外，薪水亦隨技術力提升而調升。
4、上述「工作待遇」指含獎金、加班費、輪班津貼等，且將因淡旺季變化而有高低差異。"
