,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,電商-財務行政專員(周休二日),杰拉有限公司,2023/02/04,"【工作內容】
一、執行現金收付作業，管理零用金異動。
二、平台帳務核對、開立/作廢發票、開立折讓單。
三、收發、記錄及彙整交易產生之原始憑證。
四、審核有關各項費用支付之發票、單據及帳務處理。
五、每月應收、應付帳款、損益表、資產負債表、薪資核算及其他一般會計帳務。
六、協助會計師申報營業稅、營所稅等各項稅務。
七、定期編製帳務報表及其他財務分析資料。
八、其他行政庶務事項。

【薪資】
底薪29000
一、全勤獎金$1000
二、交通津貼$1000
三、年終、端午、中秋三節獎金或禮品。 
四、長期維持高績效，通過主管考核，納入優先調薪、升遷考核資格。 
五、加班費部分：依照勞基法規定，視當月加班時數發放。",高雄市,29000,35000,1年以上,財稅金融相關 會計學相關,專科以上,,,"Excel, Word","行政事務處理, 文件或資料輸入建檔處理, 財務報表製作, 所得稅結算申報, 結帳作業與帳務處理, 會計或審計專業知識, 會計核算和帳務處理, 編製帳務報表","【必備態度及能力】
一、需具會計相關科系畢業且有財務會計相關工作經驗1-2年以上
二、細心負責、主動積極、數字邏輯性高、抗壓性佳者。"
0,電商行銷專員,好翫網路科技有限公司,2023/02/04,"1、執行電商訂單彙整、出貨處理、退換貨文書作業、客服資料蒐集整理、追蹤客戶訂單等相關業務。
2、電商平台銷售活動運營、彙整商品提報相關資料、通路系統操作及維護、協助售後客服處理…等。
3、熟悉各大電商平台經營與管理（MOMO、蝦皮購物、PC24H、Yahoo購物…等）。
4、銷售報表整理，熟悉正航ERP進銷存系統者佳。
5、負責部門相關文件之整理，建檔及追蹤、商品陳列及上、下架管理。
6、協助處理銷售業務相關之公司內部行政作業或部門後勤支援，及其他主管交辦之工作。
7、主管交辦任務。",高雄市,26400,30000,1年以上,,專科、大學,,,"Excel, PowerPoint, Word, 鼎新, 正航","客戶資料更新維護, 業務或通路開發","1、認真負責、主動積極。
2、反應快，團隊協作。
3、熟練的辦公軟體。
"
0,攝影企劃剪輯人員,羅森數位有限公司,2023/02/04,"㊟ 投遞前請附帶提供個人相關作品觀看連結

◉ 關於羅森資訊
官方網站 ▸ www.rawson.com.tw
YouTube 影音 ▸ https://www.youtube.com/user/RawsonTVC

▾ 職務內容

1、透過照相機及錄影器材進行人、事、物、景的關鍵影像存留 

2、進行影像或照片編輯，將拍攝的影片或照片以某個題材呈現，達到特定效果 

3、執行攝影工作、勘景、前後的準備工作及相關道具準備與燈光調整 

4、設備的調整、保養、維護 

5、影片的前置、拍攝、剪接作業 

6、影片的特效及動畫製作 

7、行銷企劃產品素材 

7、影片的後製作業 

8、行銷企劃發想執行規劃

◉ 相關經驗尤佳
商業攝影拍攝經驗
網路社群媒體經營
獨立進行製片能力",高雄市,27000,37000,1年以上,,高中以上,"中文:聽 /精通、說 /精通、讀 /精通、寫 /精通, 英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂",台語:略懂,"Excel, PowerPoint, Word, After Effects, Premiere, Vegas, Adobe Photoshop, Illustrator","廣告製作規劃與執行, 各式影片剪接後製作業, 執行影片拍攝作業, 操作使用各式相機及週邊設備功能",
0,倉儲理貨人員(中/晚班)-(高雄全達),全日物流股份有限公司,2023/02/04,"1. 冷鏈低溫倉儲及理貨人員。
2. 從事物流貨物、撿貨、包裝作業。
3. 以有條理且易取得的方式儲存擺放倉庫中的貨品項目。
4. 定期清潔庫存、工具、設備或貯藏室，以確保符合安全規章。
5. 複查庫存的貨物數量與紀錄是否相符，查出不一致之處並更正錯誤。

",高雄市,31000,38500,不拘,,高中以上,,台語:精通,,,具堆高機證照。
0,倉儲幹部-(高雄全達),全日物流股份有限公司,2023/02/04,"1. 冷鏈低溫倉儲人員之調度、督導及管理。
2. 配合業務需求，適時調整物流及倉庫相關作業。
3. 蒐集、計算貨物清單，並用紙筆或電腦記錄資料。
4. 進行商品入倉、交期、送貨、調度安排等相關工作。
5. 行政管理事務。",高雄市,32000,9999999,不拘,食品科學相關 運輸管理相關 企業管理相關,專科以上,,台語:精通,"Windows 2000, Excel","工作任務╱業績項目分配, 倉庫貨物標示╱置放╱盤點, 倉儲系統維護與管理, 庫存管理規劃作業",具堆高機證照。
0,倉儲理貨人員(大夜班)-(高雄全達),全日物流股份有限公司,2023/02/04,"1. 冷鏈低溫倉儲及理貨人員。
2. 從事物流貨物、撿貨、包裝作業。
3. 以有條理且易取得的方式儲存擺放倉庫中的貨品項目。
4. 定期清潔庫存、工具、設備或貯藏室，以確保符合安全規章。
5. 複查庫存的貨物數量與紀錄是否相符，查出不一致之處並更正錯誤。


",高雄市,33000,40500,不拘,,高中以上,,台語:精通,,,具堆高機證照。
0,物流調度幹部/主管-(高雄全日),全日物流股份有限公司,2023/02/04,"1. 安排物流車輛集配作業、規劃車隊運輸路線，以提升運輸效能。
2. 具備領導能力與善於溝通特性，有相關經驗或路線熟悉者佳，歡迎有志工作夥伴加入。
",高雄市,32000,40000,不拘,,高中以上,,台語:略懂,,,
0,仁武DC副主管(全日仁武),全日物流股份有限公司,2023/02/04,"1.根據集團營運策略，提出物流中心年度營運規劃與計劃，並確實執行以達公司營運目標
2.全權負責指揮觀音管理
3.物流中心各項管理作業的計劃審核與督導
4.物流中心品質系統有效性持續推動並符合ISO品質制度規範
5.物流中心成本管理規劃與執行並檢討成本差異性
6.物流中心教育訓練規劃與執行(含各課級幹部人才發展規劃)
7.物流中心人力資源有效運用與考核
8.組織內各單位之溝通與協調
9.客戶關係建立與維持，客情資料收集、分析與分享
10.物流中心危機預防與處理
11.全廠人員、財產及環境安全維護",高雄市,0,0,10年以上,,大學,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,ISO 9000,"工作任務╱業績項目分配, 督導人員工作績效, 部門績效目標管理","1.有倉儲、物流相關管理經驗二年以上)
2.可接受全日DC間短期調動要求"
0,全日工務中心主管,全日物流股份有限公司,2023/02/04,"1. 全區廠區設備保養、維修計劃安排、指導。
2. 全區工務人員訓練、培訓。
3.委外廠商洽詢、評估。
4.設備採購評估。
",高雄市,0,0,不拘,冷凍空調相關 機械維護相關 汽車汽修相關,高中以上,,,"Excel, Internet Explorer, Outlook, Word",,上班地點:台北五股、桃園觀音、嘉義大林、高雄仁武均可
0,電子作業員,名冠實業有限公司,2023/02/04,"產品組裝及測試,電子相關科系,對電路基板,電子零件有概念者",高雄市,26400,28000,不拘,電機電子工程相關 電機電子維護相關,高中、專科、大學,,,,,
