,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,國內業務,海硯創意行銷股份有限公司,2023/02/04,"1、門市接待產品說明、業務拜訪
2、擅長手機照片影片拍攝剪輯
3、辦公室文書處理，Google雲端文件操作
4、能獨立作業，做事有耐性、細心，想法天馬行空
5、執行專案過程，有達到公司所訂定KPI，有銷售獎金發放",彰化縣,30000,80000,不拘,,不拘,,,,"電話接聽與人員接待事項, 提案與簡報技巧, 網站企劃能力, 網路活動規劃與執行, 行銷策略擬定, 品牌知名度推廣, 顧客關係管理, 社群媒體經營管理, 市場調查企劃與執行, 市場調查資料分析與報告撰寫, 廣告企劃案╱文案撰寫, 業務或通路開發, 櫃檯門市接待與需求服務, 產品介紹及解說銷售",歡迎想挑戰高薪的朋友
0,網路電商(正職)/出貨人員,忠愛動物醫院,2023/02/04,"1. 工作環境清潔及維持。
2. 商品包裝 / 網路出貨(需搬重物)。
3. 社群媒體平台經營管理工作，文筆流暢、擅長網路文字表達與溝通。
4. 負責網站賣場維護、上下架、訂單處裡、商品出貨。

",彰化縣,27000,27000,不拘,,高中以上,,,,,熟電腦操作/有機車駕照
0,『員林地區』Dyson吸塵器產品－維修工程師/手機殼周邊.貼膜.銷售人員,Fast_費思特科技事業股份有限公司,2023/02/03,"Dyson產品是高端的生活家電，加入我們完成延續科技生命的醫師

只要你對維修有興趣，不會維修公司有完整培訓（培訓期間另計）

同時協助客人找到適合他的手機配件及貼膜，一個有趣好玩富挑戰性的工作。 

職務內容：接待客戶 了解故障問題判斷，進行維修作業

面試地點：員林門市",彰化縣,30000,60000,不拘,,高中、專科、大學,,,,"伺服器網站管理維護, 資訊設備操作檢修, 資料庫系統管理維護",
0,網路行銷人員,穩達資訊有限公司,2023/02/03,"1. 負責網站前後台功能及整體動線的企劃、執行與維護。
2. 規劃網路內容、服務及活動，並定期更新、維護及管理。
3. 負責網站內容招募、提案與執行。
4. 負責電子報、EDM及各種宣傳文案的設計、製作與發送。
5. 進行網路行銷及服務的成效追蹤。
6. 控管網站內容品質。
7. 對外洽談異業結盟行銷合作案。
8.主管交辦事項 ",彰化縣,30000,100000,不拘,,不拘,,,,,
0,墊腳石員林店長期早班工讀生,墊腳石圖書股份有限公司,2023/02/03,"吃苦耐勞者優先錄取; 
營業細項:圖書,小說,漫書,雜誌,高國中參考書,語言業書,特考書,美術,電腦用紙,3C週邊,禮品,新潮飾品,手工藝,文具,紙品,辦公用品.  
如果您想加入我們的行列,請立即應徵並填妥履歷資料送出即可! 
或是您有完整電子檔履歷也可E-MAIL至eline@tcsb.com.tw
1.顧客服務及巡場等工作。
2.維持店櫃週遭之整潔。 
3.負責櫃檯收銀結帳 
4.顧客查詢服務 
5.商品整理",彰化縣,176,176,1年以上,商業及管理學科類 企業管理相關 市場行銷相關,專科以上,,,,,
0,證券服務專員-彰化共銷(員林辦公室),台新綜合證券股份有限公司,2023/02/03,"1.證券經紀與業務拓展。
2.協助分行轉介證券客戶之開戶作業。
3.個性外向、具親和力及溝通能力，有服務熱忱。
4.須具備證券業務員證照。有證券營業櫃檯或分行理專經驗者尤佳。
",彰化縣,28000,33000,1年以上,,專科、大學、碩士,,,,,"1.須具備證券業務員證照，有證券營業櫃檯或分行理專經驗者尤佳。
2.需自備交通工具(汽機車)。"
0,醫務管理師（苗中彰地區）,台兒診所,2023/02/02,"醫療行政、診所庶務、約診排程、其它交辦事項。

-----
胎兒醫學是新興的產科次專科，以影像診斷和遺傳診斷為最主要的診斷工具。影像診斷又以胎兒超音波為大宗。『台兒』源自2001年成立的台北『馬偕婦產部』高危險妊娠科妊娠評估中心，台兒創立於2008年，是台灣第一家專注胎兒醫學的專科診所，自創立以來，即以胎兒超音波的推廣和教學為核心任務之一。2017年台兒從自身專長的高危險妊娠出發，整合周產期各科先進，成立『台兒周產期資源中心』，為產前診斷有特殊狀況、需安排多學科會診、密集胎檢、並和醫學中心周產期團隊無縫接軌的胎兒，提供完整的個案管理。這個極具挑戰性的工作，即是由護理師一路相隨、和整合各路醫療資源來達成，歡迎加入台兒。
本所醫務管理師，協調約診排程，讓醫師、放射師、及護理師能完美協同作業，發揮最大的戰力，是診所給孕媽的第一印象，歡迎成為我們的伙伴
-----
台兒官網：https://tmama.fetalmedicine.tw/
台兒說Youtube頻道：https://www.youtube.com/channel/UCR9pFbHXOU73NVmfzpV5QfQ
台兒胎兒醫學電子報：https://taiji-clinic.blogspot.com/
台兒通訊電子版：https://us3.campaign-archive.com/home/?u=3bf0ad49e1abc2ea392d8ab2f&id=f0c1ec0492
張東曜醫師部落格：https://tychangmd.blogspot.com/
台兒物語：https://www.youtube.com/watch?v=VWKJCMq_rRo&t=5s
台兒2018招募：https://www.facebook.com/fetalmedicine.tw/videos/2210011092592571/
",彰化縣,32000,36000,不拘,,大學,,,,,
0,墊腳石員林店【長期】晚班工讀生,墊腳石圖書股份有限公司,2023/02/02,"吃苦耐勞者優先錄取; 
營業細項:圖書,小說,漫書,雜誌,高國中參考書,語言業書,特考書,美術,電腦用紙,3C週邊,禮品,新潮飾品,手工藝,文具,紙品,辦公用品.  
如果您想加入我們的行列,請立即應徵並填妥履歷資料送出即可! 
或是您有完整電子檔履歷也可E-MAIL至eline@tcsb.com.tw
1.顧客服務及巡場等工作。
2.維持店櫃週遭之整潔。 
3.負責櫃檯收銀結帳 
4.顧客查詢服務 
5.商品整理",彰化縣,176,176,1年以上,,專科以上,,,,,
0,生產作業員(待優),台懋實業股份有限公司,2023/02/02,"1.負責生產線機器、設備之操作，並維持機台正常運作。
2.進行製造現場的產品檢驗、包裝出貨等作業。
3.與其他作業員進行協調，以符合生產及程序標準。
4.填寫生產報表，以檢視與生產目標的距離。
5.完成主管交辦有關生產產品、程序事宜。",彰化縣,35900,43650,不拘,,高中以下、高中、專科、大學,,,,,"此工作需輪值大夜班,能接受輸送帶及工作站作業調動,勤快且動作伶俐者優先錄用,請自行評估適任者方才應徵。

歡迎寄送履歷或電洽,謝謝!"
0,台灣大哥大/台灣之星工讀生,瀧電企業有限公司,2023/02/02,"協助門市人員繳費/調貨/資料轉移
",彰化縣,176,176,不拘,,高中以上,,,,,
