,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,會計行政人員,因特格科技有限公司,2023/02/04,"1.各項費用支付之發票、單據及帳務處理。
2.廠商貨款或費用等應付款項帳務。
3.客戶應收款項帳務。
4.其他一般會計帳務。
5.營業稅、營所稅等各項稅務作業。
6.核對總公司與分公司帳目。
7.每月出具各項財務報表
8.公司日常行政工作(包含與物流公司聯繫)
9.每月薪資付款業務",高雄市,0,0,2年以上,會計學相關 財稅金融相關,專科、大學,,,"Excel, PowerPoint, Word","行政事務處理, 帳務查核與會計稽查, 核閱財務報表, 財務報表製作, 所得稅結算申報, 稅務業務處理, 結帳作業與帳務處理, 會計核算和帳務處理",
0,自動控制工程師,因特格科技有限公司,2023/02/04,"1.負責軟體之分析、設計以及程式撰寫。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改。
4.規劃、執行與維護量產的產品。
5.協助研發軟體新技術與新工具。
6.有視覺或機器人整合經驗佳",高雄市,0,0,不拘,機械工程相關 電機電子工程相關 資訊工程相關,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"AutoCAD, PLC","自動化系統設計整合, 硬體系統研發設計, 設計機台設備自動化, 電工圖識圖與繪圖, 電動機及電氣相關知識, 電腦輔助設計軟體操作",
0,機構工程師,因特格科技有限公司,2023/02/04,"1.負責自動化方案設計規劃
2.自動化項目專案執行
3.現場安裝調試執行
4.與他地同事協調專案工作
5.具備機器人使用經驗佳
6.可短期出差東南亞,美國",高雄市,0,0,2年以上,機械工程相關 航太工程相關 工業設計相關,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Excel, PowerPoint, Word, AutoCAD, Pro/E, SolidWorks, Inventor","產品機構設計, 設計機台設備自動化, 新技術製程開發, 電腦圖示辨認, 電腦輔助設計軟體操作, 繪製2D／3D模具設計圖",
0,組裝工程師,因特格科技有限公司,2023/02/04,"1.自動化設備組裝、調整、測試、客戶端設備安裝、調整、測試。
2.具機台組裝經驗、氣壓管及基本電路查修能力。
3.工程現場客戶對應及下包管理。
4.配合國內外出差。",高雄市,0,0,不拘,,專科,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,台語:精通,,"機械加工設備之維護保養, 機械產品故障排除檢修, 組合裝配機件及安裝與校驗機械, 操作控制及故障排除",
0,專案管理師,因特格科技有限公司,2023/02/04,"1) 開發新客戶，管理及維護現有客户關係。 
2) 具備金屬製造及自動化的產品、服務、應用面的知識，代表公司可以獨立開發業務。 
3) 具備專案管理經驗，及跨部門溝通能力。
4) 安排採購與出貨事宜，維護供應商關係。
5) 制定並執行銷售目標及策略，包含開發計畫和策略、市場分析計畫、客戶拜訪計畫，並組織性的整理客戶資料和分析，匯總達成數量、毛利率、市占率目標。
6) 分析及反饋市場資訊給總部，包含市場規模、價格水平、競爭者態勢、規格定義…等，並適時的協助新產品的開發及定位過程。
7) 熟練報價流程及議價技巧。
8) 中/英文流利。
9) 需配合出差需求（美國/墨西哥/中國/其他）",高雄市,0,0,2年以上,工程學科類 商業及管理學科類 工業技藝及機械學科類,大學以上,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,"Excel, PowerPoint, Project, Word","專案人力資源管理, 專案成本╱品質╱風險管理, 專案時間╱進度控管, 專案採購管理, 專案規劃執行╱範圍管理, 專案溝通╱整合管理, 專案管理架構及專案說明, 熟悉進出口業務, 國際貿易基本概念, 客戶資料更新維護, 國外業務開發, 業務或通路開發, 業績目標分配與績效達成, 業績與管理報表撰寫, 客戶情報蒐集, 產品介紹及解說銷售",
0,機器人應用工程師,因特格科技有限公司,2023/02/04,"1.協助專案執行
2.使用機器人 ABB.EPSON.TM 編程 調機
3.有外派出差可能 越南/美國/歐洲
4.略懂PLC與電控硬體更佳",高雄市,0,0,不拘,機械工程相關 電機電子工程相關 其他工程相關,專科以上,,,"Excel, PowerPoint, Word",,"1.歡迎願意學習態度佳的人員應聘
2.需要邏輯觀念.關乎機器人編程能力
3.可提供機器人軟體硬體教育訓練"
0,機器人培訓講師,因特格科技有限公司,2023/02/04,"1、機電一體化、電氣工程自動化及相關專業，本科及以上學歷。
2、具有三年以上工作經驗，兩年以上教學經驗，具備自動化工程師工作經驗2年以上優先，對機器人硬件、程序、故障能夠處理。
3、常見的電氣器原件會使用，線路圖能夠熟悉，線路能夠正確使用。
3、會熟練使用ABB仿真軟件robot studio，EPSON機器人，具有ABB/KUKA/FANUC/安川四大機器人供職經歷優先。
4、熱愛教育事業，抗壓能力強，能快速融入團隊，交流能力較好。
崗位職責：
1、能夠在教學工作中獨當一面，有效提高課堂學習效果；
2、組織培訓活動，做好備課、等相關工作；
3、實操中能結合實際項目講解，學生提出的問題能夠解答和演",高雄市,0,0,3年以上,電機電子維護相關 工業設計相關 專業科目教育相關,碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"AutoCAD, AutoCad 2D, AutoCad 3D, Pro/E, SolidWorks, Inventor, Robot, PLC, SMT","設計導入製造執行系統（MES）, 教案╱教材翻譯, 規劃與執行教學活動, 設計規劃教材及教具, 設計及使用各種教學媒體, 進行教學成果評量, 擬訂教學計畫",
0,AGV無人車機器人應用工程師,因特格科技有限公司,2023/02/04,"1.有AGV無人車實操經驗優先
2.協助專案執行,負責AGV交機客戶端,執行裝機,調適,培訓,
3.有工業機器人 ABB.EPSON.TM 編程 調機經驗優先
4.略懂PLC與電控硬體更佳",高雄市,0,0,不拘,機械工程相關 電機電子工程相關 其他工程相關,專科以上,,,"Excel, PowerPoint, Word, PLC, SMT","電動機及電氣相關知識, 電機設備保養修護, 機械產品故障排除檢修, 機械產品操作","1.歡迎願意學習態度佳的人員應聘
2.需要邏輯觀念.關乎機器人編程能力
3.可提供機器人軟體硬體教育訓練"
0,機器視覺工程師,因特格科技有限公司,2023/02/04,"1. 進行演算法的設計、分析及模擬。
2. 利用演算法，解決各領域的問題。
3. 自動化機器視覺開發，如運動補償、光學..等。
4. 規畫專案及制定編程方式。 
5 .協助審核外部廠商能力。",高雄市,0,0,3年以上,機械工程相關 電機電子工程相關 資訊工程相關,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"C, C#, C++, Visual Basic","軟體工程系統開發, 軟體程式設計, 資料庫程式設計, MES工廠執行系統規劃管理, 自動化系統設計整合","1.熟悉Cognex 和 Halcon 或同等視覺軟件尤佳
2.PC程式語言能力(VB.net 、 C# 、.....)
3.程式語言轉寫資料庫(SQL...)連接
4.有實務經驗 面試需有專案介紹資料 
5.也歡迎有興趣 未有經驗新鮮人-懂軟體語言編程-資訊或工程相關類科  投遞簡歷"
0,(高雄)太陽能電廠系統工程師,聯合再生能源股份有限公司,2023/02/02,"1.前期規劃與設計審查:空拍、Sketchup繪圖、PVsyst發電模凝、饋線電力配置等相關知識。
2.工程進度管理:工地現場監造、人員調派、工程分包安排、與協力廠商討論溝通。
3.工程品質管控:材料、結構、機電、系統驗收。
4.協助監控系統架設。
5.工作上班地點:高雄辦公室",高雄市,30000,55000,不拘,,高中、專科、大學,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"AutoCAD, Sketch up",,"專業軟體使用:PVsyst操作、Autocad繪圖、Sketchup繪圖
軟體使用:Excel、Word、PPT"
