,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,威世登時尚珠寶【台南佳里店】銷售專員 31000- 60000元以上,威世登事業有限公司,2023/02/03,"■【威世登時尚珠寶】公司簡介:
威世登事業有限公司於台南市1989年創立【威世登時尚珠寶】，經營至今30餘年，是台南第一間跨至外縣市經營的珠寶連鎖品牌，目前全省北中南除有11間直營實體門市外，正積極發展網路電商平台與FB線上直播平台方便讓沒設立實體門市地區的客戶24小時能方便購物，採ERP系統化管理及【多元整合、積極創新、服務用心】為經營理念，更以傳承【金工藝術】為使命大量的培育【金工藝術與珠寶設計與銷售】人才，從珠寶設計、製造 、珠寶客製化訂做/維修、批發、零售【一條龍】的服務方式，秉持【真心、用心、貼心】的服務精神盡情的讓來店客戶享受配戴珠寶的樂趣擄獲更多顧客心，威世登期望成為珠寶業界最亮的那顆【北極星】能引領時尚、創造流行，讓【增值、保值】的珠寶成為人們見證愛情傳遞幸福的『傳家寶』。歡迎對金飾珠寶產業銷售與管理有興趣，應對親切熱忱，做事積極，有企圖心，願向高薪挑戰的夥伴加入我們的行業，一起共創美好未來。

■【銷售專員】職務說明:
1、負責金飾、珠寶、鑽石產品之諮詢銷售買賣。
2、負責客戶服務、關係維護、經營、管理及客訴處理
3、負責社群媒體FB、IG、LINE客服、互動與PO文曝光、粉絲經營。
4、商品進出貨管理、店務作業、商品陳列、櫥窗清潔、維持營業場所的整潔與美觀。
5、參與店務會議與回總公司參與營運會議及回店會後佈達與落實執行提升營運。
6、營運數據分析、檢討、計劃、匯報。

■【威世登時尚珠寶】經營30餘年全省11個服務據點 ：
台北 永和門市 台北縣永和市永和路1段121號  永和樂華夜市旁
雲林 虎尾門市 雲林縣虎尾鎮中正路98號  中正路第一銀行對面
斗六 中華門市 斗六市中華路3號  中華與中山路口
斗六 民生門市 斗六市民生路185-5號  斗六火車站旁
嘉義 民族門市 嘉義市民族路493號  民族路與國華街交叉口
台南 西門門市 台南市西門路二段305號  民族路與西門路口
台南 東寧門市 台南市東寧路345號  東寧路與裕豐街口
台南 永康門市 台南縣永康市中山南路71號  崑山中學斜對面
台南 佳里門市 台南縣佳里鎮新生路263號  新生路與中山路口
高雄 岡山門市 高雄縣岡山鎮壽天路118號  統一戲院對面
高雄 自由門市 高雄市左營區自由二路298號  與裕誠路交叉口
■【威世登時尚珠寶】官方網站連結 https://www.wisdom-jewelry.com/
■【威世登時尚珠寶】全省服務據點連結 https://reurl.cc/b551QM
■【威世登時尚珠寶】官方FB粉絲團連結 https://reurl.cc/Qdd8z5
■【威世登時尚珠寶】30週年慶募款捐救護車暨公益捐款雞尾酒會https://youtu.be/8gh0DEYVoK4
■【威世登時尚珠寶】珠寶義賣捐創世餐會https://youtu.be/9GELAbd11rc

■【威世登時尚珠寶】主要經營項目:
1、金飾、鑽石、珠寶、K金、銀飾、鋼飾等系列商品設計開發、製造、進出口、零售買賣、批發…等。
2、客製各式鑽飾、K金、珠寶系列商品設計、訂做、維修。
3、鑽石、珍珠、珊瑚裸石進口買賣批發。
4、珠寶盒、展示設備、鑑定儀器進口買賣。
5、公司行號禮贈品設計、開發、買賣。
",台南市,31000,60000,2年以上,,高中以上,"中文:聽 /精通、說 /精通、讀 /精通、寫 /精通, 英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂",台語:精通,"Excel, Word, 中文打字20~50","業績目標達成, 部門績效目標管理, 品牌知名度推廣, 顧客關係管理, 社群媒體經營管理, 執行攝影作業, 客戶資料更新維護, 業績與管理報表撰寫, 客訴案件處理, 產品介紹及解說銷售","■其他條件:
1、對金飾珠寶銷售有興趣者或已有業務銷售經驗2年以上者尤佳。
2、自認表達能力佳，工作細心，態度主動積極，具高度服務熱忱與親和力者。
3、可配合門市輪班排休，具超越業績目標精神，有企圖心願向高薪挑戰接者。
4、具基本電腦操作技能擅長維繫與顧客之間的長期良好關係者。
5、FB與LINE的操作與粉絲的客服與情感維繫。
6、有取得珠寶學家G.G.證照或寶石鑑定師FGA、GIA證照優先錄取。

"
0,半導體超潔淨管品保助理工程師(股票代號5013),強新工業股份有限公司,2023/02/03,"1.產品檢驗 
2.文書資料整理 
3.檢驗報告製作",台南市,32000,40000,不拘,,專科、大學,,,,,"1.需會操作WORD EXCEL 文書處理
2.需配合加班"
0,品牌平面設計師,宏泩科技股份有限公司,2023/02/03,"1.	著重產品視覺設計：平面、包裝、媒體文宣等設計
2.	多媒體設計：熟悉Photoshop、Illustrator、After effect、Premiere或相關剪輯與後期處理軟體
3.	社群媒體設計：FACEBOOK, INSTAGRAM等圖面設計
4.	3D動畫製作：協助產品渲染、視覺設計
5.	影片拍攝＆後製剪輯及相關影像製作",台南市,33000,48000,3年以上,,專科以上,,,"After Effects, Adobe Photoshop, Illustrator, Premiere","執行影片拍攝作業, 各式影片剪接後製作業, 視覺設計相關知識, 多媒體影像處理","1.	須備相關作品
2.	需具備社群媒體設計經驗：FACEBOOK, INSTAGRAM等設計
3.	擅長工具: After effect, Premiere, Photoshop, Illustrator（依個人使用習慣而定）"
0,遠傳電信5G門市專員/佳里店(薪資3萬2至6萬),遠傳電信_正祐通訊有限公司,2023/02/03,"   遠傳全新店格
5G時代擴大徵才條件：
◉工作內容◉
   1.介紹與銷售遠傳商品
   2.維持店內陳列/環境整潔
   3.接待/解決客戶問題，售後服務。
◉公司福利◉
   1.業績獎金(無上蓋獎金)
   2.每月不定期加碼獎金
   3.升職加給獎金 
   4.結婚禮金
   5.員購商品折扣
   6.遠傳制服提供
   7.員工不定期聚餐
◉完善制度◉
   1.享勞健保/育嬰假
   2.退休金6%提撥
   3.育嬰津貼/職災津貼等協助申請 
   4.特休假(年資滿六個月即可申請)
   5.內部升職管道
   6.業績未達不倒扣薪資
◉個人職涯發展規劃◉
  1.完整的新人培訓計畫，讓您具備即時競爭力與銷售能力
  2.完善的幹部培訓計劃
  3.內部創業管道，給自己一個當老闆的機會
◉上班時間◉
  1.10:50~21:00 午餐與晚餐各休息一次
  2.輪休制

本公司非常重視每位夥伴，我們有安全舒適的工作環境，也提供完整的職涯規劃與機會，期待您與公司一起成長，創造屬於自己想要的未來。
若您對此項職缺感到有興趣，並想以證明個人能力決定自己的薪資我們邀請您來與我們面談。

",台南市,32000,60000,不拘,,高中、專科、大學,,台語:中等,,,"


"
0,銷售業務(承攬制 約聘制),美麗美生醫有限公司,2023/02/03,"1. 開發產品代理商.客戶.電商.直播商等銷售渠道
2. 輸入、處理並追蹤客戶訂單，並將訂單資料存檔備份。
3. 保持與客戶間之聯繫，回覆e-mail，並確認交貨期。
4. 提供出貨文件，協助業務人員控管出貨，並處理進出口事宜。
5. 定期提供業務銷售狀況報表，以供主管參考。
6. 協助主管處理銷售業務相關之公司內部行政作業。
7. 協助主管整理客戶資料（如：公司基本資料、交易記錄、問題處理狀況）。
",台南市,26400,100000,不拘,,不拘,,,,"業務或通路開發, 產品介紹及解說銷售",
0,電子商務行銷主管,宏泩科技股份有限公司,2023/02/01,"1. 熟悉各大電子商務平台及具備電商平台營運經驗。
2. 數位媒體經營(社群平台、網站SEO等). 社群行銷操作或網紅/直播/團購等工具運用及執行。
3. 規劃商品經營策略，銷售組合、行銷活動與廣告曝光追蹤、溝通協調事宜。
4. 負責部門團隊營運、部門人員的管理、考核與培訓。
5. 制定電子商務部門的各項工作流程與規範，以提高工作效率。",台南市,0,0,3年以上,,專科以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,Adobe Photoshop,業務或通路開發,
0,生產技術工程師,宏泩科技股份有限公司,2023/02/01,"1.	生產設備故障排除檢修及保養維護
2.	依產線需求自製或委外製作治具、模具及相關廠商連繫。
3.	依產品規劃產線動線、流程。
4.	生產SOP製作及修訂。",台南市,0,0,3年以上,電機電子維護相關 機械維護相關 工業工程相關,高中、專科、大學,,,,,"1.	具電工、水電、電匠證照者，優先錄取。
2.	具產線設備流程規劃、故障排除經驗者，優先錄取。"
0,71.門市營業人員(台南市佳里區),大同綜合訊電股份有限公司,2023/01/31,"1. 介紹及銷售家電商品
2. 顧客接待與諮詢服務 
3. 門市商品陳列設計
4. 配合門市營業時間排班排休
※儲備期間為固定薪，待正式派任後，薪資為變動薪(依業績表現)",台南市,28000,40000,1年以上,,高中、專科、大學,,,,,歡迎二度就業
0,生產部 技術員(週休二日),義典科技股份有限公司,2023/01/30,"1.現場設備操作
2.現場為粉塵作業
3.需配合加班及搬重
4.需配合輪三班
5.需配合星期日上班
   *上班日 : 星期日至星期四
   *休假日 : 星期五及星期六",台南市,26850,49260,不拘,,高中、專科、大學,,,,,
0,品管人員,義典科技股份有限公司,2023/01/30,"1.半成品之品質檢驗及判定 
2.成品之品質檢驗及判定 
3.需配合星期日上班 
 
",台南市,26850,40000,不拘,工程學科類,高中、大學、碩士,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,"科系限制：化學工程學類, 材料工程學類, 紡織工程學類, 生醫工程學類, 化學學類, 環境工程學類"
