,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,"會計人員_台北區  (電子商務 , 時尚潮流運動品牌)",友星有限公司,2023/02/04,"
・【工作內容】 - #成為我們的核心厚盾

1. 審核發票、單據及一般會計帳務處理。
2. 處理廠商貨款或費用等應付款項帳務。
3. 處理客戶應收款項帳務。
4. 定期審核帳務產出相關管理報表。
5. 人事管理、薪資計算相關作業。
6. 執行主管交辦事項，工作報表彙整。
7. 維護、更新、管理各類文件檔案（如：合約、會議記錄、書目資料、活動文件）。


・【應徵條件】 - #不看學歷只看能力

1. 具備高情商、心思細膩，且思緒邏輯清晰。

2. 具備 office、excel 操作能力。

3. 具備會計核算和帳務處理能力。

4. 具備 ERP 操作經驗佳。★★★

5. 具有獨立完成公司交付作業之能力。

6. 具有電子商務相關帳務處理經驗佳。★★★
(例如：MOMO、蝦皮、YAHOO、PC等.. 電商平台對帳)

7. 具有第三方金流平台相關帳務處理經驗佳。★★★
(例如：綠界 藍新  等.. 第三方金流平台)",新北市,30000,40000,2年以上,,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Windows 10, Excel, PowerPoint, Word","行政事務處理, 文件或資料輸入建檔處理, 財務報表製作, 結帳作業與帳務處理, 會計或審計專業知識, 會計核算和帳務處理","友星是一間很樂於分享與傾聽的公司，
我們要找的是「夥伴」而非單純員工，
這裡希望給你/妳一份有未來的工作。

加入我們的核心團隊和我們一起燃燒創業的心，
並且在職場上獲得你/妳應有的成就吧!

☆ 希望你有的特質 ☆

[ 解決問題 ] 
我們團隊非常樂意討論問題解決問題，但如果你先想出可能的解決辦法，成就感、自信心肯定破表。

[ 擅於溝通 ]
新創公司經常面臨許多問題與挑戰，具備高情商與良好的溝通能力，會讓你在工作表現上更加游刃有餘。

[ 增進自我 ]
你的能力就是未來團隊成長的強大厚盾，對新事物充滿好奇並且透過不斷學習提升自己的價值，你擁有的價值是無法取代的。

[ 認真負責 ]
在團隊裡你將會擁有發揮能力的舞台，可以自己分配工作時間與進度，同樣的你也必須用高標準看待自己的工作。

[ 美感與品味 ]
因公司為流行事業 (各大品牌) ，需對流行具有一定的敏銳及美感，了解球鞋生態。

[ 反向條件 ]
・不是真正喜歡這份工作，無法投入。
・對未來也沒有目標。
・不願嘗試新的想法。
・容易被挫折擊倒。
・無法與團隊合作。
・不注重職場禮儀。
・無法調節壓力。
・無法與人溝通。
・無法換位思考。
・無法自我反省。

※ 不適合我們公司文化的人會做的很辛苦哦。
"
0,【電商倉管/倉儲人員】,職日森企業社,2023/02/04,"◆此職缺應聘 電商倉管/倉儲人員◆
【 具備電商倉儲經驗優先錄取 】

電商產業類型，須配合彈性加班。
※強烈要求『朝9晚6』者勿試	
												
工作內容 :
1.進貨清點/理貨員(需搬重物)
2.訂單出貨員
3.每月盤點
4.定期清點商品，將庫存商品標示於各層架並放於正確位置
5.出貨異常狀況及商品品質異常之處理。
6.商品入倉/拉貨，轉調，等相關工作。
7.出進貨收發盤點(需搬重物)、及成品上下架作業，儲位規劃與管理。
8.簡易的電腦基本操作（包含使用ERP系統修改進出貨庫存、調整庫存異常狀態）。
9.協調相關單位，安排出貨事宜。
10.主管其它交辦事項


◆如果你兼具以下特點:							
1. 對電商倉儲管理有興趣 ，並且十分願意學習							
2. 工作細心、耐心、應變能力強							
3. 擁有良好的溝通與協調能力							
4. 抗壓性強、積極、反應速度快							
5. 能有效掌控安排工作優先順序


◆如果你兼具以下經驗與特質:														
1. 具備1年以上的電商倉儲管理經驗，有經驗者尤佳							
2. 擁有高度抗壓性與耐心等人格特質							
3. 個性活潑大方、善於表達、容易與人溝通相處							

							
◆補充說明: 
1. 此份工作需搬重物，請斟酌自己的體能狀況再投遞
2. 公司業績飛速成長，加班有加班費；你的付出 絕對值得我們優渥的報酬！
3. 歡迎想賺錢、想有一技之長的你加入我們
4. 需""常態性""配合公司加班【依照勞基法規定給予""加班費""】
※遭逢蝦皮每月活動日，加班時間可能會超過2小時
(一般為每月""同月同號""活動及月中活動日) 
※強烈要求『朝9晚6』下班者勿試


【薪資獎金/休假制度】
起薪依學經歷、面試狀況而定，日後依工作績效調薪
‧ 底薪為:$28000-32000，日後依個人工作績效指標【KPI績效評分】調薪
※經【KPI績效評分】考核通過試用期後，薪資將再↑調整$1000。
‧ 加班費比照勞基法規定
‧ 季績效獎金：每『季』視個人工作績效發放$1500-6000
‧ 年終獎金、三節獎金
‧ 生日假&生日獎金（年資滿一年以上即享有此福利）
※以上獎金內容，須通過『試用期』後，視公司營利狀況及個人KPI績效表現綜合評估後發放。
‧ 月休8天，周末需配合排班(1個月須至少排班『2天』以上)、平日輪休 (見紅就休)
‧ 輪班津貼:$1000
※入職滿1年後，保障年薪『13個月』起跳；未滿一年按比例發放。


【上班小確幸】
‧ 定期舉辦各式員工活動 (例：尾牙或春酒、聚餐等)
‧ 如遇蝦皮每月大活動日(EX：同月同日/月中購物節)，則額外供應所有夥伴們『手搖飲』~
  甚至會請大家吃雞排、PIZZA、胡椒餅、蔥油餅、紅豆餅等點心，讓大家吃飽喝足後，
  充滿能量繼續奮戰！
‧ 免費飲料/點心櫃
‧ 所有公司產品或其他合作廠商之商品，可享【員購優惠價】


【環境設備】
‧ 有冰箱、微波爐、飲水機、熱水壺、冷氣等
					

以上介紹完畢 如果覺得不錯 歡迎投遞履歷給彼此一個機會	",新北市,28000,40000,不拘,,不拘,,,"Windows 10, Excel, Word, 中文打字50~75, 英文打字50~75, Adobe Photoshop","商品進貨入庫作業, 達成產能及出貨目標, 倉庫貨物標示╱置放╱盤點, 倉管流程訂定與管理, 倉儲系統維護與管理, 庫存管理規劃作業, 貨品包裝作業, 商品收貨╱退貨作業, 理貨╱揀貨╱補貨作業, 簽收╱驗收作業",
0,【電商網拍出貨員/儲備出貨管理幹部】,職日森企業社,2023/02/04,"◆此職缺應聘 電商網拍出貨/撿貨員◆

無經驗可【具備電商倉儲經驗優先錄取】
電商產業類型，須配合彈性加班。
※強烈要求『朝9晚6』者勿試


【工作說明】
1.出貨: 須細心看著撿貨單撿貨。
2.包貨: 把撿好商品，核對訂單打包完整。
3.撿貨: 仔細核對撿貨單內容和數量，快速撿取訂單內容所需商品。
4.進貨: 理貨/進貨/拉貨，整理與上架。
5.需到超商寄件、領取退貨
6.能配合進出貨/旺季/每月盤點加班
7.維持工作區域環境整潔
8.精準完成主管交代事宜。


【注意事項】
1. 此職缺需長時間久站，請確認自身能否勝任。
2. 此份工作需協助倉管人員搬運重物，請斟酌自己的體能狀況再投遞
3.工作節奏快速，但需細心、負責、記憶力。
4.工作內容簡單，也相對無趣，但此部分不需要特殊技能，也不需要面對人群，適合求穩定時數的人。
5. 需""常態性""配合公司加班【依照勞基法規定給予""加班費""】
※遭逢蝦皮每月活動日，加班時間可能會超過2小時
(一般為每月""同月同號""活動及月中活動日) 
※強烈要求『朝9晚6』者勿試
	

【薪資獎金/休假制度】
‧ 起薪依學經歷、面試狀況而定，日後依個人工作績效指標【KPI績效評分】調薪
‧ 底薪為:$26400-27000《日後依個人工作績效指標【KPI績效評分】調薪》
※經【KPI績效評分】考核通過試用期後，薪資將再↑調整$1000。
‧ 加班費比照勞基法規定
‧ 全勤獎金:$1000
‧ 季績效獎金：每『季』視個人工作績效發放$1500-6000
‧ 年終獎金、三節獎金
‧ 生日假&生日獎金（年資滿一年以上即享有此福利）
※以上獎金內容，須通過『試用期』後，視公司營利狀況及個人KPI績效表現綜合評估後發放。
‧ 月休8天，周末需配合排班(1個月須至少排班『2天』以上)、平日輪休 (見紅就休)
‧ 輪班津貼:$1000


【上班小確幸】
‧ 不定期舉辦各式員工活動 (例:尾牙(或春酒)、員工聚餐、聖誕聚餐等)
‧ 如遇蝦皮每月大活動日(EX：同月同日/月中購物節)，則額外供應所有夥伴們『手搖飲』~
  甚至會請大家吃雞排、PIZZA、胡椒餅、蔥油餅、紅豆餅等點心，讓大家吃飽喝足後，
  充滿能量繼續奮戰！
‧ 免費飲料/點心櫃
‧ 所有公司產品或其他合作廠商之商品，可享【員購優惠價】


【工作時間】
上班時段9:30-18:30
休息時段12:30-13:30


【環境設備】
‧ 有冰箱、微波爐、飲水機、熱水壺、冷氣等
					
以上為此職務內容的詳細介紹；
如您認為能適任此份職務內容，歡迎投遞履歷給彼此一個機會。	",新北市,26400,32000,不拘,,不拘,,,,"商品進貨入庫作業, 達成產能及出貨目標, 倉庫貨物標示╱置放╱盤點, 倉管流程訂定與管理, 倉儲系統維護與管理, 庫存管理規劃作業, 貨品包裝作業, 商品收貨╱退貨作業, 理貨╱揀貨╱補貨作業, 簽收╱驗收作業",
0,撿貨/包貨/理貨/工讀生【網拍-計時人員】,職日森企業社,2023/02/04,"◆此職缺應聘 撿貨/包貨/理貨/工讀生【網拍-計時人員】◆

無經驗可【具備電商倉儲經驗優先錄取】
電商產業類型，須配合彈性加班。
※強烈要求『朝9晚6』者勿試

工作內容 :
1.撿貨/核對訂單內容
2.包貨/進貨/拉貨/搬貨
3.盤點/理貨倉庫貨品
4.須協助至超商寄件、領取退貨
5.維持工作區域環境整潔
6.精準完成主管交辦事項

◆對於以下工作內容能接受者，再投履歷，謝謝。

1.即刻上班
2.此份工作需要理貨/撿貨/包貨/長時間站著，請斟酌自己的體能狀況再投遞
3.積極的工作態度且需擁有高度熱忱
4.細心，快速，自我要求及工作效率高
5.穩定工作時數
6.週末需配合排班(1個月須至少排班『2天』以上)、平日輪休						
						
【上班小確幸】
‧ 不定期舉辦各式員工活動 (例:尾牙(或春酒)、員工聚餐、聖誕聚餐等)
‧ 如遇蝦皮每月大活動日(EX：同月同日/月中購物節)，則額外供應所有夥伴們『手搖飲』~
  甚至會請大家吃雞排、PIZZA、胡椒餅、蔥油餅、紅豆餅等點心，讓大家吃飽喝足後，
  充滿能量繼續奮戰！
‧ 免費飲料/點心櫃
‧ 所有公司產品或其他合作廠商之商品，可享【員購優惠價】

【環境設備】
‧ 有冰箱、微波爐、飲水機、熱水壺、冷氣等
					
以上為此職務內容的詳細介紹；
如您認為能適任此份職務內容，歡迎投遞履歷給彼此一個機會。	",新北市,176,9999999,不拘,,不拘,,,,,
0,【電商行銷人員/電商行銷助理】,職日森企業社,2023/02/04,"【 具備電商行銷人員經驗優先錄取 】							
							
◆此職缺應聘-電商行銷人員/電商行銷助理
※適用薪資如下
‧ 底薪為:26400-30000，日後依工作績效調薪
‧ 每季發放績效獎金$1000-6000
(視公司營利狀況及個人績效表現)

工作內容 :
1.規劃蝦皮行銷活動(規劃/報名限時特賣/折價券活動報名)
2.賣場主題活動報名
3.賣場首頁佈置管理/平台活動Banner發想/美編商討活動商品製圖方向
5.社群與廣告投放觀察、數字效益與後台分析
6.上架新品/商品變價
7.官方LINE群發(活動前一天)
8.主管其它交辦事項。

◆如果你兼具以下特點:						
1. 對電商行銷有興趣 ，並且十分願意學習							
2. 工作細心、耐心、應變能力強							
3. 擁有良好的邏輯與溝通協調能力							
4. 配合度高、有團隊精神、抗壓性強、積極、反應速度快							
5. 能有效掌控安排工作優先順序
6.工作穩定性高，短期勿試，無誠勿擾。			
							
◆補充: 
1. 歡迎想賺錢、想有一技之長的你加入我們
2. 因應蝦皮每月活動(一般為月初及月中) ，需配合公司加班

【薪資獎金】
‧ 起薪依學經歷、面試狀況而定，日後依工作績效調薪
‧ 每季發放績效獎金(視公司營利狀況及個人績效表現)
‧ 年終獎金、三節獎金、生日獎金

【上班小確幸】
‧ 定期舉辦各式員工活動 (例:尾牙、聚餐等)
‧ 免費飲料/點心櫃
‧ 公司產品或其他合作廠商之商品，可用員工價購買

【環境設備】
‧ 有冰箱、微波爐(可自帶便當)、冷氣
					
以上介紹完畢 如果覺得不錯 歡迎投遞履歷給彼此一個機會	",新北市,26400,32000,不拘,,不拘,,,"Windows 10, 中文打字50~75, 英文打字50~75, Adobe Photoshop","行銷製作物規劃與執行, 品牌行銷管理, 網站企劃能力, 網路活動規劃與執行, 廣告製作規劃與執行, 社群媒體經營管理, 廣告企劃案╱文案撰寫",
0,【電商客服人員/儲備幹部】（歡迎僑生）,職日森企業社,2023/02/04,"◆此職缺應聘 電商客服人員/儲備幹部◆
【 具備電商客服經驗優先錄取 】
							
電商產業類型，須配合彈性加班。
※強烈要求『朝9晚6』者勿試
			
			
一、工作內容 :
1.售前客服處理：提供消費者賣場專屬折扣券、提供正確商品資訊、引導客人正確下單。
2.售後客服處理：包含客訴、負評(３星以下評價)回覆、商品檢測，
以及協助消費者商品退/換貨等事宜。
3.每日處理訂單列印，安排訂單出貨事宜
※需依照訂單數量多寡，支援外場人員撿貨/包貨。
4.每週開會資料彙整。
5.電商後台商品上架事宜。
6.主管其它交辦事項。

二、個人特質訴求：
【We Work as a Team！】
1.職日森強調團隊合作、互助的精神以及與團隊間協調溝通的能力。
2.具備高度細心&耐心的特質，兼具能面對問題、解決問題的態度與能力。
3.具備耐心、細心、快速應變能力、高度熱情以及最最重要的『職人服務精神』！

三、需求&必備技能
1.協助並引導客戶購買商品之相關作業
2.電腦基本操作及打字速度(中打75字/分鐘)。
3.熟悉Excel文書操作


◆如果你兼具以下特點和經驗:										
1.具備1年以上電商客服經驗，有經驗者尤佳
2. 對電商客服有興趣 ，並願意學習							
3. 工作細心、耐心、應變能力強							
4. 擁有良好的溝通與協調能力							
5. 抗壓性強、積極、邏輯能力好
6. 個性活潑大方、善於表達、容易與人溝通相處								
7. 能有效安排工作優先順序

																												
◆補充: 
1. 公司業績飛速成長，加班有加班費；你的付出 絕對值得我們優渥的報酬！
2. 歡迎想賺錢、想有一技之長的你加入我們
3. 需""常態性""配合公司加班【依照勞基法規定給予""加班費""】
※遭逢蝦皮每月活動日，加班時間可能會超過2小時
(一般為每月""同月同號""活動及月中活動日) 
※強烈要求『朝9晚6』者勿試


【薪資獎金】
‧ 起薪依學經歷、面試狀況而定，日後依工作績效調薪
‧ 底薪為:$26400-28000《日後依個人工作績效指標【KPI績效評分】調薪》
‧ 加班有加班費、每『季』發放績效獎金
※經【KPI績效評分】考核通過試用期後，薪資將再↑調整$1000。
‧ 加班費比照勞基法規定
‧ 全勤獎金 : $1000
‧ 季績效獎金：每『季』視個人工作績效發放$1500-3000
‧ 年終獎金、三節獎金
‧ 生日假&生日獎金(年資滿一年以上即享有此福利)
※以上獎金內容，須通過『試用期』後，視公司營利狀況及個人KPI績效表現綜合評估後發放。
※入職滿1年後，保障年薪『13個月』起跳；未滿一年按比例發放。


【上班小確幸】
‧ 不定期舉辦各式員工活動 (例:尾牙(或春酒)、員工聚餐、聖誕聚餐等)
‧ 如遇蝦皮每月大活動日(EX：同月同日/月中購物節)，則額外供應所有夥伴們『手搖飲』~
  甚至會請大家吃雞排、PIZZA、胡椒餅、蔥油餅、紅豆餅等點心，讓大家吃飽喝足後，
  充滿能量繼續奮戰！
‧ 免費飲料/點心櫃
‧ 所有公司產品或其他合作廠商之商品，可享【員購優惠價】


【環境設備】
‧ 有冰箱、微波爐、飲水機、熱水壺、冷氣等				


以上為此職務內容的詳細介紹；
如您認為能適任此份職務內容，歡迎投遞履歷給彼此一個機會。	",新北市,26400,32000,不拘,,不拘,,,"Windows 10, Excel, Word, 中文打字50~75, 英文打字50~75, Adobe Photoshop","文書處理╱排版能力, 行政事務處理, 文件或資料輸入建檔處理, 客戶情報蒐集, 客訴案件處理, 產品進銷存統計分析, 產品介紹及解說銷售, 商品進貨入庫作業, 達成產能及出貨目標, 貨品包裝作業, 商品收貨╱退貨作業, 理貨╱揀貨╱補貨作業",
0,【電商美編人員】（歡迎僑生）,職日森企業社,2023/02/04,"◆此職缺應聘 電商美編人員◆
【 具備電商美編人員經驗優先錄取 】	

電商產業類型，須配合彈性加班。
※強烈要求『朝9晚6』者勿試
									
		
一、工作內容 :
1.商品圖美術編輯：商品首圖&套圖製作、去背、修圖
2.商品影片剪輯
3.具備商品拍攝技巧尤佳。
4.平台活動Banner、商品提品之設計、製作、編排與維護。
5.電商平台維護、商品上下架管理(商品文案撰寫等)
6.公司相關平面文宣設計
7.主管其它交辦事項。

二、個人特質訴求：
【We Work as a Team！】
1.職日森強調團隊合作、互助的精神以及與團隊間協調溝通的能力。
2.具備細心&耐心的特質，兼具能面對問題、解決問題的態度與能力。
3.擁有強烈視覺美感及天馬行空的創意思維
4.對設計充滿高度熱情及興趣

三、需求&必備技能
1.熟悉Photoshop、Illustrator等等之繪圖軟體
2.熟悉平面設計、主圖設計、排版設計、影片呈現等創作概念
3.擅長Excel文書操作【整理製圖後的相關數據】
						

◆如果你兼具以下經驗與特質:														
1. 具備1年以上電商美編經驗，有經驗者尤佳		
2.溝通協調控管能力佳、配合度高、有團隊精神、抗壓性強、能獨立設計作業者佳。					
3. 擁有高度抗壓性與耐心等人格特質							
4.具有平面廣告及美工作業之實務經驗者佳。
5.對視覺美感與色彩有高度的敏銳度者佳。
6.工作穩定性高，短期勿試，無誠勿擾。		
7.能有效安排『工作優先順序』	
							
※投履歷時，請附上作品集，讓我們有機會對你能更加了解!

◆補充: 
1. 公司業績飛速成長，加班有加班費；你的付出 絕對值得我們優渥的報酬！
2. 歡迎想賺錢、想有一技之長的你加入我們
3. 需""常態性""配合公司加班【依照勞基法規定給予""加班費""】
※遭逢蝦皮每月活動日，加班時間可能會超過2小時
(一般為每月""同月同號""活動及月中活動日) 
※強烈要求『朝9晚6』者勿試

【薪資獎金】
‧ 起薪依學經歷、面試狀況而定，日後依工作績效調薪
‧ 底薪為:28000-32000《日後依個人工作績效指標【KPI績效評分】調薪》
(應徵此職缺時，面試當天將安排『線上修圖』測驗 )
※經【KPI績效評分】考核通過試用期後，薪資將再↑調整$1000。
‧ 全勤獎金 : $1000
‧ 加班有加班費、每『季』發放績效獎金
(視公司營利狀況及個人績效表現)
‧ 季績效獎金：每『季』視個人工作績效發放$1500-6000
‧ 年終獎金、三節獎金
‧ 生日假&生日獎金(年資滿一年以上即享有此福利)
※以上獎金內容，須通過『試用期』後，視公司營利狀況及個人KPI績效表現綜合評估後發放。
※入職滿1年後，保障年薪『13個月』起跳；未滿一年按比例發放。

【上班小確幸】
‧ 不定期舉辦各式員工活動 (例:尾牙(或春酒)、員工聚餐、聖誕聚餐等)
‧ 如遇蝦皮每月大活動日(EX：同月同日/月中購物節)，則額外供應所有夥伴們『手搖飲』~
  甚至會請大家吃雞排、PIZZA、胡椒餅、蔥油餅、紅豆餅等點心，讓大家吃飽喝足後，
  充滿能量繼續奮戰！
‧ 免費飲料/點心櫃
‧ 所有公司產品或其他合作廠商之商品，可享【員購優惠價】

【環境設備】
‧ 有冰箱、微波爐、飲水機、熱水壺、冷氣等			
					
以上為此職務內容的詳細介紹；
如您認為能適任此份職務內容，歡迎投遞履歷給彼此一個機會。		",新北市,28000,34000,不拘,藝術商業設計 大眾傳播學相關,高中,,,"Windows 10, 中文打字50~75, 英文打字50~75, Premiere, Adobe Photoshop, Illustrator","行銷製作物規劃與執行, 網站企劃能力, 廣告企劃案╱文案撰寫, 各式影片剪接後製作業, 執行影片拍攝作業, 產品包裝設計, 各式封面設計, 繪圖工具與軟體操作, 多媒體企劃設計, 多媒體影像處理, 數位攝影技巧",
0,iOS Android App開發工程師,金鋒綵國際有限公司,2023/02/04,"1.負責軟體之分析、設計以及程式撰寫。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改。
4.規劃、執行與維護量產的產品。
5.協助研發軟體新技術與新工具。

對App沒經驗者，需精通至少一種程式語言，且有專案經驗，可接受短期培訓
請將專案經驗整理成列表後送出，謝謝~
請附上詳細經驗的作品檔案讓我知道您能勝任這份工作，而非由我們主動向你們一一詢問要檔案，感謝囉~",新北市,32000,85000,不拘,,不拘,,,,,
0,軟體工程師助理,金鋒綵國際有限公司,2023/02/04,"1、協助軟體工程師進行單位測試、整合測試
2、撰寫測試方法、測試結果報告
3、協助工程師與客戶溝通
4、協助工程師工作上其他雜事

加分能力：
1、懂html、css、javascript、chrome f12除錯方式
2、善用word、excel、ppt
3、懂網路、電腦程式基本原理
4、耐心、親切、細心、守時",新北市,27000,9999999,不拘,,不拘,,,"Java, HTML, JavaScript, jQuery, CSS",,
0,數位行銷,無限創意行銷有限公司,2023/02/04,"【數位行銷的職務說明＆工作內容】
● 你想要真正搞懂行銷，不再總是沒有方向的亂Ｐｏ文嗎？
● 你想要真正看懂數據，不再總是隨便塞一些數據應付客戶或老闆嗎？
我們正在找真的想把行銷學會的你，公司開放且接受創意，無效加班跟每天做一些重複且無意義的事並不是我們想要的，如果你認同我們的理念就繼續往下看吧～

職務說明：
1. 負責電子報、EDM 撰寫與發送。
2. 熟悉社群媒體生態(FB、IG、Blog..)，負責圖文內容生產、社群操作、品牌經營。
3. 具有 KOL 合作經驗，能為客戶及團隊操作合適的口碑行銷。
4. 對時事新趨俱高度敏銳度，能比人更快察覺到週遭的新鮮事物。
5. 擅長行銷文案發想，熱愛文字，且自認創造力、執行力兼備。
6. 能以理性數據佐證、客觀監督執行成效，並提出改善策略。
7. 能獨立寫出產品提案，找出有利於公司的產品組合。
8. 具開創性格，喜歡不停思考學習並接受挑戰，敢於自我負責。
9. 有操作過品牌社群經驗佳。

【其他條件】
1. 曾操作過每月至少30萬元台幣以上廣告預算的經驗者佳。
2. 熟悉FB、IG、Google Ads廣告，對數字敏感、邏輯清楚、受挫力高。
3. 擅長Photoshop、Illustrator者加分。

【企業文化】 
1.	辦公室環境融洽，對事不對人，不會有小圈圈的問題。 
2.	公司提供完整的教育訓練，讓你在職涯的發展上能有更好的發揮空間  
3.	對於創辦人來說，最珍貴的資產，就是在公司一起努力的夥伴！

【無限創意行銷】
我們是無限創意行銷，這裡沒有業務，只有顧問服務，因為行銷從來都無法被複製！
我們期許每個夥伴都能夠認真負責，直接了當的解決企業面臨的問題，給予企業最合適的幫助。

在這裡，你可以大膽提問！
在這裡，你可以盡情發揮！
在這裡，你可以展現自我！

希望你是能解決問題的，
因為世界上會製造問題的人很多，
但會解決問題的，
卻寥寥無幾！",新北市,35000,45000,1年以上,,不拘,,,"Adobe Photoshop, Illustrator, PhotoImpact","品牌行銷管理, 網路活動規劃與執行, 行銷策略擬定, 品牌知名度推廣, 社群媒體經營管理, 廣告企劃案╱文案撰寫",
