,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,台糖-柳營渡假村機電技術員,糖福育樂股份有限公司,2023/02/04,"1. 使用電動或手持工具、固定裝置、模板，調整、安裝、並裝配組件。
2. 分析及記錄測驗結果，並且撰寫測試報告。
3. 使用焊接和手持工具，安裝房屋建築或裝置之電子部件與硬體。
4. 閱讀藍圖、簡圖、圖表和技術手冊，確定裝置的方法和順序，以順利進行安裝作業。
5. 修理、校驗水力和氣動式的裝配與系統，以符合操作說明和耐受性。
6. 使用示波器、電子電壓表和支架等測試儀器來檢驗機電組件的性能。
7. 使用精密的測量儀器查核組件的尺寸及空隙，以確保與施工說明一致。
8. 操作金屬加工機器，組裝住房、機架、裝置和固定設備。
9. 檢查機械設備的表面缺陷。
",台南市,27000,34000,不拘,,不拘,,,,,
0,技術作業員,百金智能科技股份有限公司,2023/02/01,"1.負責產線機台操作，維持機台正常運作。
2.進行製造現場的產品組裝、檢驗、包裝出貨等作業。
3.工作需久站、穿著無塵服。
4.配合外訓（受訓期間公司提供免費食宿及交通），有經驗能獨立操作機台免外訓。",台南市,28000,35000,不拘,,高中、專科、大學,,,,,
0,品保人員,百金智能科技股份有限公司,2023/02/01,"1. 依檢驗規範進行產品及製程中的品質巡檢
2. 無塵室環境、需著連身無塵衣
3. 擅溝通、認真負責、抗壓性高 ",台南市,28000,35000,2年以上,,專科、大學,,,,"原料及產品品質管制監控, 新產品與進出貨檢驗, 貨品包裝作業",
0,製程工程師,百金智能科技股份有限公司,2023/02/01,"1. 模切,金屬沖壓 製程評估與改善
2. 工程樣品製作,追蹤
3. 生產線異常分析與處理
4. 新產品專案開發
5. 其他臨時交辦工作事項
*需配合外訓（受訓期間公司提供免費食宿及交通），有實際產業作業經驗具即戰力免外訓。",台南市,36000,48000,2年以上,,專科、大學,,,AutoCad 2D,"生產成本控制, 協助改善產品良率, 建立標準生產流程, 改善設備問題及功能提昇, 提昇設備產能稼動率與生產效率","*理工相關科系畢佳
*積極主動、邏輯清晰能力佳
*具備溝通協調能力佳"
0,新事業儲備主管（安南區/柳營區）,光洋應用材料科技股份有限公司,2023/01/31,"★光洋應用材料HR-Line官方帳號上線啦!★
立即加入好友了解更多職缺、福利資訊
點我搶先加好友→點此連結加好友：https://page.line.me/890prqio
→Line ID帳號：@890prqio (前面的@要加喔!^_^)

﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌
☑工作簡介：
我們正在尋找對先進功能陶瓷材料發展有熱情及經驗之團隊夥伴(化合物半導體/先進封裝/光電等陶瓷新材料應用)。工作主要包含產業供應鏈發展策略規劃與執行，並開發與探尋具潛力性的產業夥伴合作，以開創事業部之未來發展與觸角拓展。

☑工作目標：
1. 專案時程、成本、品質達到平衡，風險控管得宜。
2. 與團隊成員間進行有效地溝通，共同完成團隊目標，激發團隊士氣精神。
3. 與專案關係人維持信賴性互動，創造專案發展的誠信互惠合作。

☑基本條件：
1. 良好溝通能力，能與團隊協力分工，持續分享所知。
2. 熱忱、自主性強、願意聆聽與溝通。任何困難下不輕言放棄，有樂觀向上的人格特質。
3. 專案規劃、執行與時程、風險控管等相關經驗。
4. 技術規範、應用報告等編撰與表述能力。
5. 需具備能力(至少一項): 專利地圖建立與分析、巿場規模模型建立與分析、競爭態勢調查與分析。

☑工作內容：

(一)新事業推進技術主管
1. 與公司業務、客戶研發團隊協作：掌握未來產業、產品、技術發展趨勢，進行產品前期開發並導入客戶使用，後續並支援產品應用及技術服務。
2. 內外部技術訊息溝通：蒐集外部客戶訊息，反饋廠內研發、技術團隊進行前瞻產品開發，與客戶技術缺口補足。
3. 產品技術能量推展: 參加並主辦定期之技術研討會、展覽等推廣產品應用與開發之相關技術活動。
4. 技術規範編寫與實現: 參與制定、設計及實現技術規範，指導產品設計、實現及前期技術規劃、部署工作。

(二)新事業推進與策略發展主管
1. 整合日本客戶需求溝通，跨部門整合/溝通及協調問題對策解決，並建構新事業部發展藍圖。
2. 研發團隊與產業關係接軌，串連研發與製造的合作可能性。
3. 需具備能力(至少一項): 專利地圖建立與分析、巿場規模模型建立與分析、競爭態勢調查與分析。

(三)新事業日文業務儲備幹部
1. 整合日本客戶需求溝通，跨部門整合/溝通及協調問題對策解決，並建構新事業部發展藍圖。
2. 研發團隊與產業關係接軌，串連研發與製造的合作可能性。
3. 需具備能力(至少一項): 專利地圖建立與分析、巿場規模模型建立與分析、競爭態勢調查與分析。
",台南市,0,0,5年以上,,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"專案成本╱品質╱風險管理, 專案時間╱進度控管, 專案規劃執行╱範圍管理, 專案溝通╱整合管理, 專案管理架構及專案說明, 協商談判能力, 提案與簡報技巧, 客訴案件處理, 問題追蹤處理(Bug tracking), 測試計劃及測試報告書撰寫, 文書處理軟體操作","1.具日文能力者優
2.5年以上之相關產業經驗，具備研發與應用製程導入之經驗者尤佳。"
0,環保工程師（安南區/柳營區）,光洋應用材料科技股份有限公司,2023/01/31,"★光洋應用材料HR-Line官方帳號上線啦!★
立即加入好友了解更多職缺、福利資訊
點我搶先加好友→點此連結加好友：https://page.line.me/890prqio
→Line ID帳號：@890prqio (前面的@要加喔!^_^)

﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌
工作內容：

1.廠區環保許可申請
2.環保定期申報
3.環保巡檢、異常排除及預防
4.廠區環境監督檢測
5.ISO14001環境管理系統廠區運作
6.廢棄物境外輸出入許可申請作業
7.各廠區廢棄物委外清理(清除/處理/再利用)廠商遴選、請購、合約簽訂作業
8.進口或製造新化學物質及既有化學物質登錄申請、申報作業
9.工廠環保許可相關申請作業",台南市,0,0,2年以上,化學工程相關 環境工程相關,大學、碩士,,,"Excel, Outlook, PowerPoint, Word",,具備甲級毒性化學物質管理專業技術人員合格證書
0,FCC加工課長（柳營區）,光洋應用材料科技股份有限公司,2023/01/31,"★光洋應用材料HR-Line官方帳號上線啦!★
立即加入好友了解更多職缺、福利資訊
點我搶先加好友→點此連結加好友：https://page.line.me/890prqio
→Line ID帳號：@890prqio (前面的@要加喔!^_^)

﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌﹌
☑工作目標：
1. 專案時程、成本、品質達到平衡，風險控管得宜。
2. 與團隊成員間進行有效地溝通，共同完成團隊目標，激發團隊士氣精神。

☑基本條件：
1. 良好溝通能力，能與團隊協力分工，持續分享所知。
2. 熱忱、自主性強、願意聆聽與溝通。任何困難下不輕言放棄，有樂觀向上的人格特質。
3. 生產管理、專案執行與時程、風險控管等相關經驗。

☑技能需求：
1. 具備3年以上生產管理經驗
2. 加工設備(銑床/磨床/車床)實際操作經驗2年以上與程式編輯能力
3. 加工設備異常分析與基礎維修能力
4. 文書作業能力(word/excel/ppt)",台南市,0,0,3年以上,,大學以上,,,,"專案成本╱品質╱風險管理, 專案時間╱進度控管, 專案規劃執行╱範圍管理, 專案溝通╱整合管理, 專案管理架構及專案說明, 工廠管理能力, 提案與簡報技巧, 問題追蹤處理(Bug tracking), 測試計劃及測試報告書撰寫, 文書處理軟體操作, 工廠設備設計與改善, 操作控制及故障排除, 達成產能及出貨目標, 維持產線正常運轉並跟催生產進度, 提出製程計畫與產能分配掌握",
0,71.門市營業人員(台南市柳營區),大同綜合訊電股份有限公司,2023/01/31,"1. 介紹及銷售家電商品
2. 顧客接待與諮詢服務 
3. 門市商品陳列設計
4. 配合門市營業時間排班排休
※儲備期間為固定薪，待正式派任後，薪資為變動薪(依業績表現)",台南市,28000,40000,1年以上,,高中、專科、大學,,,,,歡迎二度就業
0,IT/MIS資訊管理人員(台南柳營科技工業區暨環保園區),台灣瑞環股份有限公司,2023/01/30,"工作內容：
1. 實體及雲端伺服器維護及管理(ERP，人事系統，電子簽核系統，AD SERVER)
2. 資安維護及防毒措施(BITE LOCKER及BIOS加密作業)
3. 資料庫維護(報表彙整能力)
4. 企業網路系統及電子郵件維護
5. 電腦軟硬體安裝及維護
6. 作業軟體的管理
7. 電腦軟硬體採購
8. 軟硬體設備資產管理
9. ERP、WF使用權限管理
10. 資訊安全教育的實施
11.與日本資訊部門直接溝通

工作目標：
- 確保資訊系統運作順利
- 建立危機處理標準流程
- 建全資訊安全管制制度
- 線上教育訓練的導入(MES)
- 維護AD SERVER


** 凡通知到台南柳營工廠面試者，將提供面試車馬費 **
1. 居住地在台南市(新營柳營以外)補助車馬費500元，
2. 居住地在台南市以外補助車馬費800元
如何獲得：
須於問卷中填寫居住地，並攜帶身分證件及可證明居住地之文件以供審核。",台南市,38000,56000,3年以上,,大學以上,日文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"伺服器網站管理維護, 作業系統基本操作, 資料備份與復原, 電腦設備裝配, 資訊設備操作檢修, 資訊設備環境設定, 系統架構規劃, 資料庫系統管理維護, 系統架構規劃與維護, 安裝與維護網路安全系統, 規劃與管理防火牆, 網路系統配置, 網路規劃管理, 網路設備設定安裝","1. 期望3年以上 MIS,IT管理相關工作經驗
2. 與日本資訊管理部門溝通之關係，至少日文N3以上"
0,助理工程師_倉管 (台南柳營廠),三福化工股份有限公司,2023/01/30,"主要於三福化工柳科廠執行常日班作業，詳如下

【工作內容】
1. 改裝原料及包材發料
2. 成品清點數量入庫(ISO表單填寫)
3. 設備保養及維持(6S及TPM)
4. 協助移工進行改裝作業

【其他說明】
1. 具堆高機證照尤佳
2. 無經驗可，具倉管經驗者尤佳",台南市,30000,33000,3年以上,,高中、專科、大學,,,,, 
