,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,半導體設備裝機工程師（台南）,捷歐股份有限公司,2023/02/04,"1. 無塵室內的電子束光罩曝光設備安裝、調機。
2. 需具備英日雙語溝通能力。
3. 針對客戶教育訓練、提供客戶技術諮詢。
4. 未來累積一定程度經驗後轉任設備維護工程師。
5. 可接受值班手機on call。
6. 到日本總公司JEOL接受培訓。（目前因疫情關係暫停）
7. 可以用外語和原廠工程師業務溝通。
8. 願意轉調至其他據點（新竹、台中、台南）
http://www.jeol.co.jp",台南市,0,0,不拘,電機電子工程相關 光電工程相關 機械工程相關,專科、大學、碩士,"日文:聽 /中等、說 /中等、讀 /中等、寫 /中等, 英文:聽 /中等、說 /中等、讀 /中等、寫 /中等",,"Linux, Excel","半導體元件測試檢修, 電子設備操作簡修, 電子儀表工具使用, 電工儀表裝置使用, 電動機及電氣相關知識, 電機設備保養修護, 電機設備操作, 機械產品故障排除檢修, 組合裝配機件及安裝與校驗機械, 改善設備問題及功能提昇",
0,台南 ASML 駐廠工程師/三休三,宇竣資訊有限公司,2023/02/04,"▲教育訓練後，需簽訂一年期勞動契約▲

▲年薪保障15個月▲

工作時間：
三休三日班 07:00~19:00  
三休三夜班 19:00~07:00  
需輪班

工作內容：
1. 執行自動化運轉系統之相關專案。
2. 維持工廠內自動化系統之正常運作及改善系統缺點。
3. 進行自動化系統之日常點檢和定期保養 。
4. 負責自動化設備、系統介面之維護及改善。
5. 負責自動化系統各類規範與相關文件之撰寫、修改及操作人員之執照鑑定。
",台南市,35000,45000,不拘,,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,需會看CAD圖
0,(台南高雄區)國內業務人員,立信聯合科技有限公司,2023/02/04,"1. 對無線網路通訊國內外市場有興趣或有經驗者
2. 積極樂觀 , 樂於承接業務工作 
3. 負責公司產品推廣台南跟高雄地區客戶

",台南市,30000,60000,不拘,,大學以上,,,,,
0,HR - HR Business Partner - Tainan - J-00265807-131,(ASML)台灣艾司摩爾科技股份有限公司,2023/02/03,"Introduction to the job
Acts as HRBP for one or more departments and advices based on understanding of business needs. Challenge, advise and act upon business developments, strategy and people & organization related issues or needs. Works directly with the managers to develop and direct an HR agenda that closely supports the organizational goals. Acts as the integrator between the business and the HR organization.

Role and responsibilities
Develops and implements near-term human resources plans that are effective in addressing organization issues and are consistent with business goals.
Involve in developing and managing workforce plan, support line manager to work with Business leaders to develop and meet the plan objectives.
Develop and deploy employee engagement initiatives, and implement retention strategies
Support to boost a high-performing culture by providing coaching and interventions with the business leaders and individuals, particularly around performance improvement, engagement, and team effectiveness.

Education and experience
Degree in Business, Human Resources, or related discipline
3 to 5 years of relevant HRBP experience,  8+ years of progressive work experience in Human Resources.

Skills
Working at the cutting edge of tech, you’ll always have new challenges and new problems to solve – and working together is the only way to do that. You won’t work in a silo. Instead, you’ll be part of a creative, dynamic work environment where you’ll collaborate with supportive colleagues. There is always space for creative and unique points of view. You’ll have the flexibility and trust to choose how best to tackle tasks and solve problems.
To thrive in this job, you’ll need the following skills:

Highly collaborative with strong communication, influencing skills as well as stakeholder management.
Ability to navigate and deliver results in a highly matrixed environment
Strong communication skills in English& Chinese
Preferably international experience and exposure

Diversity & Inclusion
ASML is an Equal Opportunity Employer that values and respects the importance of a diverse and inclusive workforce. It is the policy of the company to recruit, hire, train and promote persons in all job titles without regard to race, color, religion, sex, age, national origin, veteran status, disability, sexual orientation, or gender identity. We recognize that diversity and inclusion is a driving force in the success of our company.
 ",台南市,0,0,8年以上,經濟社會及心理學科類 商業及管理學科類,大學、碩士,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,,,
0,台南 - EE工程師,英屬開曼群島商亞德客國際股份有限公司台灣分公司,2023/02/03,"1.負責電子產品硬體系統之研發與設計
2.具韌體開發相關經驗
3.月薪51,000~59,000，工作經驗豐富者另議",台南市,0,0,3年以上,電機電子工程相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"硬體工程技術開發, 硬體系統研發設計, 電子電路設計",
0,D&E - System Integration Engineer (Power Electronics) - Tainan - J-00260963-627,(ASML)台灣艾司摩爾科技股份有限公司,2023/02/03,"Introduction to the job
System integration engineer is acting a role to be responsible for new product introduction from Proto phase to Pilot phase. He also acts as an expert to hold system level performance improvement project and treat system level issues.

Role and responsibilities
Speed up new product introduction process.
System performance enhancement
System performance sustaining

High Voltage module related issue trouble shooting (i.e. system noise and module failure analysis)
System project facilitator and management. (Can own a project independently, define scope, set up project plan, regular update current progress and reveal issues).
Experimental Design for High Voltage module performance analysis.
New product introduction from proto phase to pilot phase.
On-site proto/pilot phase system installation and issue technical support.
High voltage test tool development

Education and experience
Master / 4 - 7 years

Skills
Working at the cutting edge of tech, you’ll always have new challenges and new problems to solve – and working together is the only way to do that. You won’t work in a silo. Instead, you’ll be part of a creative, dynamic work environment where you’ll collaborate with supportive colleagues. There is always space for creative and unique points of view. You’ll have the flexibility and trust to choose how best to tackle tasks and solve problems.
To thrive in this job, you’ll need the following skills:

Familiar with power electronics (Necessary)
Experience in HV supply develop (Necessary)
Hardware design and PCBA layout (Necessary)
Circuits failure analysis tool(8D) (Necessary)
Cadence, PADS, or others design/simulation tool (Optional)
English and efficient communication. (Necessary)

Diversity & Inclusion
ASML is an Equal Opportunity Employer that values and respects the importance of a diverse and inclusive workforce. It is the policy of the company to recruit, hire, train and promote persons in all job titles without regard to race, color, religion, sex, age, national origin, veteran status, disability, sexual orientation, or gender identity. We recognize that diversity and inclusion is a driving force in the success of our company.",台南市,0,0,3年以上,電機電子工程相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,
0,Intern - HR Supporting Function (Disabilities are preferred) - Hsinchu/Tainan - J-00263949-915,(ASML)台灣艾司摩爾科技股份有限公司,2023/02/03,"
1. Introduction to the job :


Provide administrative support to the recruitment and EWC function.

Input/maintain employee/candidate personal data into human resources information computer system database.

Manage job posting on different platform like 104 and ASML career website, send interview invitation to both candidates and hiring managers

Search for potential candidates in the company databases and public job board

Manage pre-screening interview in Mandarin and English as well

Provide functional system expertise

Provide recruitment project support

Act as a promotor of job fair and career talk in campus

Collecting the Special Contract vendors information

Updating the list of contract vendors based on the date of the contracts

Searching more attractive stores to EWC for expanding the pool of contact venders

Scan or photoshoot all paper versions contacts to electronic files


2. Diversity & Inclusion :

ASML is an Equal Opportunity Employer that values and respects the importance of a diverse and inclusive workforce. It is the policy of the company to recruit, hire, train and promote persons in all job titles without regard to race, color, religion, sex, age, national origin, veteran status, disability, sexual orientation, or gender identity. We recognize that diversity and inclusion is a driving force in the success of our company.

3. Other information : 
Students (Bachelor / Master /PhD) with disabilities are preferred

*Disability certificate is necessary ",台南市,180,200,不拘,商業及管理學科類 經濟社會及心理學科類,大學、碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,
0,(Sr.) Electro-Mechanical Assembly Engineer - Tainan,Zealogics Taiwan_美商邏輯技術有限公司台灣分公司,2023/02/03,"
Job Mission
Assembling, adjusting and qualifying of (sub) modules and/or integrate into a final assembly (scanner system) within the planned production targets.
This job consists 90% of the time assembly activities and support actions on Scanners in system qualification phase (swap parts, test sub assy’s, clean delicate high tech surfaces).
The other 10% are testing activities (leaktesting, High Voltage testing, qualification testing of sub assy’s).

Job Description
- Assembles high quality complex products resulting in  finished products;
- Adjusts the assembled products according to the specifications;
- Testing the product for operation and functioning, with the help of test equipment and test protocols;
- Pointing out and / or solving technical problems during assembly in consultation with the available resources in order to reduce interruption of production;
- Looking for opportunities in reducing process cycle time and takes appropriate action;
- Identifies and acts on quality, Cycle time and safety improving opportunities for ASML benefits.
Education
Intermediate Technical College in Mechanical Engineering (MBO) specialized in precision engineering (e.g. automotive engineering, aviation technology, mechatronics engineering).

Experience
- >3 plus years of experience with high quality precision engineering and familiarity with electronics and / or optics.
Working with computers is a significant part of the job. Making comments on procedures, updating logbooks in Excel. Making disturbance and material notifications in SAP.

Personal skills
- Ability to work in a multi-disciplinary team within a high tech environment;
- Technical drive: curious, persistent, practical, analytical;
- Accurate within the job, the job environment and the work flow;
- Service orientated, good communicator and team worker;
- Flexible. Able to work with changing work packages, plans and colleagues;
- Ability to work with computer systems (MS office, SAP, etc.);
- Stress resistant;
- High Quality and Safety standard;
- Good English vocabulary (read/write).


1.透過內部軟體與微軟office系統，進行系統資料蒐集/整合/轉換。
2.協助追蹤機台與零件組裝上之異常事件。
3.協助進/退料機台相關零件與追蹤其進度。
4.協助進行機台組裝零件之蒐集與分料。
5.按照標準作業流程，進行機台零件之清洗。
6.按照標準作業流程，協助進行儀器操作與數據收集。
7.電子元件基礎加工協助。
8.高頻率使用英文進行信件與文件撰寫。
9.其他主管交辦事項。<依照個人專長/適性以及業務需求，進行工作分配>

",台南市,0,0,3年以上,,專科、大學、碩士,,,,,
0,南科駐廠_自動化設備客服工程師 (具有教育訓練),龍和科技股份有限公司,2023/02/03,"【四班二輪制】12小時*2輪班 (不允許加班)

上班時間: 日班: 8:00~20:00　/　夜班: 20:00~8:00

一個月上班天數: 15-16天(例如: 做二休二, 做三休三 之類)

• 24 小時人員駐廠服務
• 系統異常狀況排除協助
• 系統機器設備維修保養
• 外部造成突發狀況排除協助
• 設備高度在4米以上，所以需要能不懼高。
• 系統異常狀況排除需有基礎電子和機械觀念為佳。
• 不可在無塵室內睡覺。

▶ 龍和科技為日台合資的貿易商, 我們專門合作日本設備廠商在台灣市場提供服務
▶ 我司因以少規模經營, 每個員工需要能夠獨立工作 
▶ 希望我們的工作夥伴能夠尊重「報告・連絡・相談」

▶ 怎麼樣的人適合在龍和科技工作呢? 最基本的要求 : 體貼, 用心, 好相處

▶ 具自動化機械的觀念, 機械設備組立(或配線), 設備維修保養, 問題排除、等經驗者佳
▶ 具設備維修、工程管理、工事監督、品管/生管、等經驗者佳

對設備機械沒有背景, 無經驗者...如果您對這份工作有興趣, 請聯絡洽談　
我們需要願意學習新的知識的態度, 臨機應變靈活的思考及行動力, 
經完整的教育訓練, 我相信您也可以發揮自己還沒有認識的能力!!

期待您的參與!",台南市,42000,50500,3年以上,,專科以上,,,,"CNC程式設計與程式模擬, CNC加工機及相關機械操作, 機械加工設備之維護保養, 電機設備保養修護, 機械產品故障排除檢修, 機械產品操作, 設備器材使用及維護, 操作控制及故障排除, 日常檢查及異常狀況初步研判",
0,Manufacturing - Operational Supply Management Specialist - Tainan - J-00253644-922,(ASML)台灣艾司摩爾科技股份有限公司,2023/02/03,"Introduction to the job
The Operation Supply Management (OSM) department is within Supply Chain Management. This department is responsible for several logistic activities and material planning. This is a project-based position toward SCM to optimize process.

Role and responsibilities
1. Eligible for leading projects with logistic or materials planning scope.
2. Coordination and completion of projects on time within framing and within scope.
3. Set deadlines, assign responsibilities, monitor and summarize progress of project of own business scope.
4. Presenting updating reports for all stakeholders regarding status of projects.

1. Determine and define project scope and objectives.
2. Reserve resources needed to reach objectives and manage resources in an effective and efficient manner.
3. Develop and manage a detailed project schedule, work plan, and strategy.
4. Presenting project updates on a consistent basis to various stakeholders about strategy, adjustments, and progress agreement to documentation.  
5. Collaboration and fluent English communication skills between multiple departments are highly needed.
6. Be able to motivate and guide team member with stressful situations.
7. Optimistically deal with and tackle challenges step by step.

Education and experience
Master Degree / 5 year experience in supply chain related function

Skills
Working at the cutting edge of tech, you’ll always have new challenges and new problems to solve – and working together is the only way to do that. You won’t work in a silo. Instead, you’ll be part of a creative, dynamic work environment where you’ll collaborate with supportive colleagues. There is always space for creative and unique points of view. You’ll have the flexibility and trust to choose how best to tackle tasks and solve problems.
To thrive in this job, you’ll need the following skills:

1. Achieved, proven worldwide project management cases in fluent English for implementation, plan, and completion. 
2. Experiencing projects in full life cycle management or supply chain management.
3. Lean management or Lean project experience is preferred.
4. SAP or Oracle operation experience for material module/production module is preferred.

Diversity & Inclusion
ASML is an Equal Opportunity Employer that values and respects the importance of a diverse and inclusive workforce. It is the policy of the company to recruit, hire, train and promote persons in all job titles without regard to race, color, religion, sex, age, national origin, veteran status, disability, sexual orientation, or gender identity. We recognize that diversity and inclusion is a driving force in the success of our company.",台南市,0,0,5年以上,,碩士,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,,,
