,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,技術員(製程-化酸還原) 32K~40K 無經驗可培訓,欣偉科技股份有限公司,2023/01/30,"


*無須經驗可，會有完整教育訓練免擔心*

1. 於化酸環原製程區進行藥劑浸泡作業  (公司皆提供完善防護裝備)
2. 負責產線運作、設備操作、製程異常改善/排除。
3. 其它主管交辦事項執行。 　



------------------------------------------------------------
※優於勞基法福利
▲免費供(午)餐 <薪資間接提升約2000>
▲生日假、生日禮金 <生日當月送你一天休假日自由安排！>
▲到職預給3天特休 <剛到職馬上擁有特休！＞
▲教育獎助金頒發 <針對已有兒女就學時的保障>
▲婚喪補助、尾牙(人人有獎)、部門聚餐、員工旅遊、三節禮金、年終獎金
",桃園市,32000,40000,不拘,,高中以上,,,,,"無須經驗，完整教育訓練
1. 作業環境有些許氣味 (公司皆提供完善防護裝備)
2. 需配合加班(偶爾)
"
0,町草休行館(桃園機場第二航廈) - 日間櫃檯人員(英、日、韓)(可提供宿舍),町記憶旅店_日月五角堂有限公司,2023/02/04,"《You don't have to be great to start, but you have to start to be great. 》---
Zig Ziglar

我們是一群年經有活力的團隊，一路以來致力為旅客營造家的溫暖，因此我們要找的不只是具有優秀工作能力的求職者，
更要有一顆願意為旅客真誠服務的心，讓旅客感受每次來到旅店就像回家一樣。

希望是真心對旅宿業有興趣才投，一句話「試試看」是無法說服我們一群用心在經營特色旅宿的人錄取您。
對旅宿業有基本認識，熟悉靈知系統者更佳，但我們更重視您的個人特質是否適合我們旅店！

歡迎參觀我們的官網，了解我們旅店的理念與風格：www.chostay.com


*需英文可溝通，需具第二外語日文或韓文佳。
1. 處理房間安排訂房、排房、進退房等事宜。
2. 協助處理帳務，如：收款、核帳、查帳等。
3. 回應有關飯店提供服務或旅遊資訊之電話或電子郵件諮詢。
4. 協助安排交通工具租用、機場接送等聯絡事宜。
5. 接待客人並提供相關服務與解決客訴問題。

工作需求
1. 具備基本禮儀，時常面帶微笑，能熱情接待客人甚至閒聊。
2. 對飯店業有基本的認識和興趣。

**月休 10 天+當月國定假日**
需輪 2 種班別
早班：早上 7:30 至 下午 18:30
午班：早上 11:30 至 晚上 22:30
(休息 1.5 hr.)


",桃園市,32000,38000,不拘,,專科、大學,"英文:聽 /中等、說 /中等、讀 /中等、寫 /中等, 韓文:聽 /中等、說 /中等、讀 /中等、寫 /中等, 日文:聽 /中等、說 /中等、讀 /中等、寫 /中等",,"Excel, Word",,"有基本飯店櫃檯經驗佳。
具靈知PMS系統、SiteMinder Channel Manager及OTA平台操作經驗尤佳。"
0,《電商部》業務人員(網紅接洽),浩哲國際股份有限公司,2023/02/04,"不喜歡一成不變的工作？
➤如果你對網紅這個新興行業有興趣，機會絕對豐富！
每天將會接觸到不同類型的網紅KOL
➤能感染到市場的活力與節奏！
如果你天生又比別人更積極負責
➤我們提供的業務獎金，一定超乎期待

【 工作內容】
✱ 開發合作廠商並洽談與協助商品開團。
✱ KOL部落客、網紅、Youtube 開發並洽談商品開團細節。
✱了解廠商需求並協助開團銷售，以達成個人每月業績目標。
✱數據分析

【職務需求】
✱ 良好的溝通/社交能力
✱ 時間管理及抗壓性
✱ 頭腦靈活、邏輯清楚
✱ 喜愛時尚生活相關商品，熱愛購物、熟悉電商
✱ 平常喜歡觀察網紅 KOL 生態（不限平台）
✱ 重度社群使用者

工薪及獎金 — 在浩哲，你的薪資不只是12個月的固定薪水，優秀夥伴，還擁有了：
▶績效獎金
▶年終獎金
▶課長職級津貼

福利措施 — 在浩哲，除了有年輕活力的工作環境，更勞保、健保
▶員工內購福利
▶三節（春節、端午、中秋）禮品
▶不定期團隊建設活動、員工聚餐
▶每週零食/水果/飲料供應
▶公司擔負員工團險，工作有保障
▶專業能力的內、外部培訓課程 

只要您有責任感、願意持續溝通。
我們歡迎您與我們聯繫03-3858855顏先生

過年期間可以面試，謝謝。",桃園市,0,0,不拘,,大學,,,"Excel, Outlook","業務或通路開發, 業績目標分配與績效達成, 廣告業務銷售能力, 客戶情報蒐集, 產品介紹及解說銷售",
0,知名電商高時薪210$/撿貨貼標員/可週領MO1,芊通有限公司,2023/02/04,"►　電商網購物流作業、分貨、揀貨等倉儲貨作業 需久站走動

►　薪資可週領 。

►　免經驗、固定上班時間、工作簡易 、男女皆可。


＊＊＊＊＊＊【上班時間薪資】＊＊＊＊＊＊

►早班 08:00~17:00或09:00-18:00   時薪:220月薪:38720起

►午班A 13:30-22:30， 時薪:230 月薪:40480起

►午班B 1500-24:00 ， 時薪:233 月薪:41008起

►夜班   00:00-08:00， 時薪:248 月薪:43645起

#排休人員六日有出勤 另加津貼40/時

上班地點: 
**大園區高鐵站前西路三段77號
**龜山區科技三路80號
**蘆竹區蘆竹街177號
(上班地點可任選)

高時薪專案.屆時表現評估轉月薪人員

●●●●●●●●投履歷無法即時回應●●●●●●●●●

●應徵請直接 Line詢問職缺.預約面試 : 林主任

● LINE ID 詢問:   love_puff_520    (請截圖職缺詢問)

●LINE傳送門：https://line.me/ti/p/166gXZ2NB-

● 或電聯 0981528787",桃園市,210,350,不拘,,不拘,,,,,認真負責.出勤正常.配合度高
0,《電子部》電子研發工程師（硬體）,浩哲國際股份有限公司,2023/02/04,"關於我們：
☑ 我們滿足了許多客戶ODM、OEM需求。
☑「系統整合System Integration」將是2022公司發展的重點。
☑ 台達、研華系統經銷商。
☑ 2021起，我們逐步與上市櫃公司進行合作，在產品上，我們也將逐步多元化。如果你想學習，那麼這個崗位絕‧對‧適‧合‧你！
-
工作內容：
☑ 產品之【電路設計及除錯】
☑ 研究開發新技術／新資訊引進與構思
☑ 與相關客戶及供應商專案討論
☑ 執行專案進度管理
☑ 電路SCH、PCB設計，LAYOUT
☑ 系統整合應用
-
常用專業知識：
☑ 通訊應用：RS485、RS232、Modbus TCP/IP、Ethernet、IOT應用 (Wifi、Bluetooth、Zigbee)
☑ 單晶片(MicorController)應用電路，品牌：NXP、STM、Nuvoton、TI
-
※ 工薪及獎金：在浩哲，你的薪資不只是12個月的固定薪水，優秀夥伴，還擁有了：
✿績效獎金
✿年終獎金
✿管理職職級津貼
-
※ 福利措施 —— 在浩哲，除了有年輕活力的工作環境，更勞保、健保
✿員工內購福利
✿三節（春節、端午、中秋）禮品
✿不定期團隊建設活動、員工聚餐
✿每週零食/水果/飲料供應
✿公司擔負員工團險，工作有保障
✿專業能力的內、外部培訓課程
-
✔ 《只要你願意挑戰，就歡迎加入我們的年輕團隊》。
✔ 我們需要你的硬實力
✔ 求職者需要擁有積極性、學習新知的能力
✔ 擁有「挑戰」專業能力的心態
✔ 
-
ღღღ
活力、挑戰、速度、年輕是我們的特色，Join US 會彩色你的生活
-
手刀按下我要應徵或者拿起電話☎ 撥打 03-3858855 #11 Wilson
過年期間可約面試，謝謝。
",桃園市,30000,55000,不拘,,大學,,,,,
0,0-C3 中央廚房生產部【港點組手工包子區】 廚務主任,饗食天堂_饗賓餐旅事業股份有限公司,2023/02/04,"【工作內容】
1、具有基本刀工相關港點所需原物料裁切經驗
2、具有相關包子類品項生產製作經驗(嗡嗡包、小熊包、螺絲捲、湯包、芋泥包、蔥肉包、南瓜包、相關包子麵皮)
3、具有相關原物料對點及驗收經驗(需內部學習電子化驗收及對點作業)
4、具有基本港式點心廚房相關管理概念

Facebook饗賓招募粉絲頁：https://www.facebook.com/eatogether.hr/

*******饗賓餐旅集團誠摯邀請您的加入，成為最受期待的餐飲集團*******



",桃園市,40000,48000,5年以上,,高中、專科、大學,,,,,"1.具有以下相關機具操作經驗：攪拌缸、全自動包子機、發酵箱
2.對餐飲有濃厚興趣，有央廚經驗佳，可配合排休"
0,0-C3 中央廚房生產部【港點組麵皮餃類區】 廚務主任,饗食天堂_饗賓餐旅事業股份有限公司,2023/02/04,"【工作內容】
1、具有基本刀工相關港點所需原物料裁切經驗
2、具有相關麵皮類、餃類品項生產製作經驗(蔥花鴨餅皮、蝦餃、燒賣、水餃)
3、具有相關原物料對點及驗收經驗(需內部學習電子化驗收及對點作業)
4、具有基本港式點心廚房相關管理概念

Facebook饗賓招募粉絲頁：https://www.facebook.com/eatogether.hr/

*******饗賓餐旅集團誠摯邀請您的加入，成為最受期待的餐飲集團*******



",桃園市,40000,48000,5年以上,,高中、專科、大學,,,,,"1.具有以下相關機具操作經驗：攪拌缸、全自動燒賣機、餃子成型機、餡料分割機、麵皮成型機
2.對餐飲有濃厚興趣，有央廚經驗佳，可配合排休"
0,《電子部》軟韌體研發工程師（程式開發）,浩哲國際股份有限公司,2023/02/04,"關於我們：
☑ 我們滿足了許多客戶ODM、OEM需求。
☑「系統整合System Integration」將是2022公司發展的重點。
☑ 台達、研華系統經銷商。
☑ 2021起，我們逐步與上市櫃公司進行合作，在產品上，我們也將逐步多元化。如果你想學習，那麼這個崗位絕‧對‧適‧合‧你！
-
工作內容：
☑ 產品之【韌體、軟體】開發。
☑ 研究開發新技術／新資訊引進與構思
☑ 與相關客戶及供應商專案討論
☑ 執行專案進度管理
☑ 系統整合應用
-
常用專業知識：
☑ 通訊應用：RS485、RS232、Modbus TCP/IP、Ethernet、IOT應用 (Wifi、Bluetooth、Zigbee)
☑ 單晶片(MicorController)應用電路，品牌：NXP、STM、Nuvoton、TI
-
※ 工薪及獎金：在浩哲，你的薪資不只是12個月的固定薪水，優秀夥伴，還擁有了：
✿績效獎金
✿年終獎金
✿管理職職級津貼
-
※ 福利措施 —— 在浩哲，除了有年輕活力的工作環境，更勞保、健保
✿員工內購福利
✿三節（春節、端午、中秋）禮品
✿不定期團隊建設活動、員工聚餐
✿每週零食/水果/飲料供應
✿公司擔負員工團險，工作有保障
✿專業能力的內、外部培訓課程
-
✔ 《只要你願意挑戰，就歡迎加入我們的年輕團隊》。
✔ 我們需要你的硬實力
✔ 求職者需要擁有積極性、學習新知的能力
✔ 擁有「挑戰」專業能力的心態
✔ 
-
ღღღ
活力、挑戰、速度、年輕是我們的特色，Join US 會彩色你的生活
-
手刀按下我要應徵或者拿起電話☎ 撥打 03-3858855 #11 Wilson

過年期間可以面試，謝謝。
",桃園市,30000,55000,不拘,,大學,,,,,
0,1-I2 工程部-工程行政專員,饗食天堂_饗賓餐旅事業股份有限公司,2023/02/04,"【工作內容】
1.維修、保養電子系統等工程相關業務作業
2.行政庶務、合約製作管理以及文件收發檔案管理
3.工程帳務等行政確核作業
4.維修料件管理，市場訪價及發包單價資料庫維護與執行
5.固定資產管理與移轉、資料維護等行政作業

粉絲頁按讚追蹤饗賓即時訊息：
Facebook饗賓招募粉絲頁：https://www.facebook.com/eatogether.hr/

*******饗賓餐飲集團誠摯邀請您的加入，成為最受期待的餐飲集團*******",桃園市,32000,45000,1年以上,,專科以上,,,,, 
0,M0016 - IT Engineer (Factory),優比快股份有限公司,2023/02/04,"Overview:
At Ubiquiti, our mission is to rethink IT—not just by making powerful networking technology more accessible, but by delivering frictionless product experiences tailored to our users. This pursuit begins at our R&D Center in Taiwan, where we not only build innovative products, but a culture of trust, transparency, and collaboration.

Responsibilities (What he/she will do after join UI):
- Main focus Laptop / PC setup and Helpdesk
- Device / Network Setup  
- Network Troubleshooting 


Minimum Qualifications (MUST-haves) :
- L2 and L3 Network knowledge
- At least 1yr+ experience on Factory IT / MIS department
- Window / Mac OS install experience


Preferred Qualifications (Nice-to-haves / Plus) :
- Linux System experience
- CCNA
- setup network experience
- 2 yr  work experience on the same company
",桃園市,0,0,2年以上,資訊工程相關 資訊管理相關,大學以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Mac OS, VLAN","作業系統基本操作, 資料備份與復原, 電腦設備裝配, 資訊設備環境設定, 網路系統配置, 網路規劃管理",* Linux is a plus
0,視覺工程師(大園新廠),健策精密工業股份有限公司,2023/02/04,"1. 機器視覺2D檢測、3D檢測、AI瑕疵檢測軟體開發。
2. 機器視覺2D檢測、3D檢測、AI瑕疵檢測硬體開發。
3. 初期需求可行性評估(打光驗證、取像、精度計算、模型訓練)。
4. 負責相關檢測製程線上評估(MCC、MCA)。
5. 業界自動化新技術引進。
(引進超大面積結構光檢測技術FOR SOCKET)


",桃園市,0,0,1年以上,機械工程相關 電機電子工程相關,大學、碩士,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"C, C#, C++",,"1. 具備工程圖視圖能力。
2. 具備機器視覺程式開發能力VisionPro、C#等設計能力。
3. 具備視覺硬體評估選行能力。
4. 具備良好的抗壓能力及溝通協調能力。
5. 具備生產設備開發及規劃相關工作經驗為佳(連接器產業)。
6. 具備簡單英文聽說讀寫語言能力佳。


"
0,快來喔!月領42K起~電商物流徵倉儲管理專員/周休六日,智遠有限公司,2023/02/04,"工作內容：
資材及出貨儲位管理專員
⭐執行門市日常營運用品之揀貨、包裝及進出貨作業
⭐協助倉儲貨物標示及盤點
⭐資產管理貼標相關作業，確保部門資產安全
⭐日常行政工作及其他主管交辦任務
⭐有堆高機執照者

最快到職日3月底
工作時間:09:00-18:00
時薪$240
周休六日
詢問專線:0905-098-623 李小姐
              
https://line.me/ti/p/gbG0GipcaF",桃園市,240,401,1年以上,,高中以上,,,,"倉庫貨物標示╱置放╱盤點, 庫存管理規劃作業, 商品進貨入庫作業, 倉儲系統維護與管理, 貨物運送與資材配送",
0,商品控制行政人員(桃園國際機場),昇恒昌股份有限公司,2023/02/04,"1.營業部轉貨單審核與登帳
2.營業部商品作業流程查核
3.營業部庫存盤點
4.營業部及倉庫盤點作業查核
5擔任總公司與倉庫、營業部間與商品相關作業的聯絡窗口。",桃園市,32000,35000,2年以上,,大學以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Outlook, PowerPoint, Word",,進銷存帳務觀念、保稅業務相關知識。
0,0-C3 中央廚房生產部【港點組糕點區】 廚務主任,饗食天堂_饗賓餐旅事業股份有限公司,2023/02/04,"【工作內容】
1、具有基本刀工相關港點所需原物料裁切經驗
2、具有相關糕點類製作經驗(蘿蔔糕、素蘿蔔糕、紅豆年糕、桂花糕、涼圓等相關品項製作)
3、具有相關原物料對點及驗收經驗(需內部學習電子化驗收及對點作業)
4、具有基本港式點心廚房相關管理概念

Facebook饗賓招募粉絲頁：https://www.facebook.com/eatogether.hr/

*******饗賓餐旅集團誠摯邀請您的加入，成為最受期待的餐飲集團*******



",桃園市,40000,48000,5年以上,,高中、專科、大學,,,,,"1.具有以下相關機具操作經驗：攪拌缸、蒸氣爐
2.對餐飲有濃厚興趣，有經驗佳，可配合排休"
0,桃園機場駐站規劃師,周祖珍建築師事務所,2023/02/04,"本所案源穩定，多為公家機關室內裝修、建築及景觀案件，需有公共工程品質管理訓練證書，工作地點在桃園國際機場。
1.規劃設計、繪製施工圖、編列預算。
2.辦理各類土木、建築相關案件現場調查、資料收集及繪製CAD圖。
3.相關會議簡報提報作業、工程招標、監造工作。
4.輔導維護廠商建立設施設備電子圖檔並彙整。

",桃園市,45000,50000,5年以上,土木工程相關 建築及都市規劃學科類,專科以上,,,"Excel, PowerPoint, Word, Adobe Photoshop, Illustrator, AutoCAD","土木工程施工與監造, 工地行政相關報表製作, 標單製作與管理, 工程估驗與計價, 工程預算編製與控理",
