,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,研發報價管理師(高雄彌陀),俊良貿易股份有限公司,2023/02/04,"1.具識圖能力
2.找尋廠商之詢報價作業
3.具熟悉螺絲製程者優先
4.協助主管交辦事項執行
5.最計算螺絲單位重者尤佳",高雄市,30000,9999999,5年以上,,專科、大學、碩士,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Word",,
0,人資人員(高雄彌陀),俊良貿易股份有限公司,2023/02/04,"1.人員招募、甄選與任用處理人員加、退勞健保與團保
2.人員出勤管理，輸入匯入每日出勤表，了解人員實際出勤狀況
3.廠內職護工作（含廠醫面談安排、廠內同仁醫護服務等）
4.一般人事行政作業管理",高雄市,33000,9999999,不拘,,專科、大學,,,"Excel, Word","執行日常招募業務, 行政事務處理, 文件或資料輸入建檔處理","1. 學習態度好。
2. 需處理文書相關工作、資料輸入。
3. 樂觀、負責、抗壓好。
4. 會與不同部門、課別合作。


"
0,研發品管管理師(高雄彌陀),俊良貿易股份有限公司,2023/02/01,"1.螺絲外觀尺寸量測或其他扣件性質檢測。
2.熱處理扣件檢測。
3.檢驗報告製作。
4.主管交辦事項。",高雄市,29000,9999999,2年以上,,專科、大學、碩士,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Word",,"1. 具螺絲扣件品管相關經驗者佳。
2. 無螺絲經驗且工作態度積極者，優先錄取，本公司將給予有系統的在職訓練。"
0,研發儲備幹部/Sourcing (品管、專案管理),俊良貿易股份有限公司,2023/02/01,"1.具備專案管理職能，驅動團隊完成任務
2.能與協作生產廠商說明產品規格、功能內容，擅於品質管控和進度追蹤
3. 解讀客戶圖面 對外詢價並提供適當價格給業務
4. 新供應商開發/評鑑與考核
5. 螺絲扣件經驗，懂品管檢驗佳 
6. 配合客戶要求，完成新產品開發與驗證
7. 研發新材料配方並進行生產製造優化改善
8. 生產線上問題解決
9. 具備溝通協調能力
10. 其他主管交辦事項",高雄市,0,0,3年以上,金屬加工相關 機械維護相關,大學以上,,,,"專案溝通╱整合管理, 協商談判能力","1. 須具備螺絲產業或金屬加工產業的相關工作經驗
2. 會開車 需外出"
0,研發工程師 (高雄彌陀),俊良貿易股份有限公司,2023/02/01,"1. 樣品量測及機械性質測試
2. SAP 系統操作、維護
3. 新產品開發進度追蹤
4. 檢驗報告製作
5. 協助處理供應商技術面向的問題，順利完成樣品開發
6. 主管交辦事項
7. 螺絲扣件品管、品保QA經驗佳",高雄市,38000,9999999,不拘,,專科、大學、碩士,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,"其他條件
1.具備良好溝通能力。
2.有螺絲，塑膠件，沖壓件，沖床CNC產業經驗者佳。
3.需機動性外出與操作測試儀器，有駕照會開車(公務車)。
4.對翻閱原文規範不排斥。"
0,研發品管管理師(高雄熱處理),俊良貿易股份有限公司,2023/02/01,"1.須熟悉操作檢驗螺絲之各項儀器
2.會各項螺絲規範要求之檢驗
3.打螺絲檢驗報告
4.需配合加班
5.須配合現場檢驗螺絲",高雄市,29000,9999999,3年以上,,專科、大學、碩士,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Word",,"1. 具螺絲扣件品管相關經驗者佳。
2. 無螺絲經驗且工作態度積極者，優先錄取，本公司將給予有系統的在職訓練。"
0,研發助理,永順國際股份有限公司,2023/01/31,"1. 協助研發文件管理: ISO文件管理、會議記錄管理、研發文件管理
2. 協助處理相關行政作業。
3. 協助料件建立、BOM表建立、製作規格說明書。
4. 管理儀器與設備，並負責實驗室。
5. 樣品工單開立、領/退料、請購作業流程，管理研發工程物料。
6. 主管交辦事項
",高雄市,30000,35000,2年以上,商業及管理學科類 工業技藝及機械學科類 工程學科類,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Adobe Acrobat, Excel, Outlook, PowerPoint, Project, Visio, Word, AutoCAD",,
0,品保助理工程師(路竹廠),永順國際股份有限公司,2023/01/30,"1. 檢查、測試、或測量材料、產品、裝置，使之符合規格。
2. 使用測量儀器（如：尺規或測微器等）測量產品的尺寸以符合規格。
3. 分析及解釋藍圖、數據、手冊和其他材料，以確定規格、檢驗程序、測試程序、調整方法、檢定方法等。
4. 收集或挑選樣本，以進行測試或作為模型使用。
5. 分析、計算測驗數據，以確認測試結果。
6. 與負責產品的人員討論檢查的結果，並建議必要的修正行動。
7. 丟棄或排除不符合規格的產品、材料和設備。
8. 標記產品檢驗的結果，如等級、接受或拒絕狀態。
9. 根據尺寸、重量、顏色或其他規格將產品分類和分級。",高雄市,30000,40000,1年以上,,專科以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Outlook, PowerPoint, Word, RoHS, SPC","協助改善產品良率, 制訂新產品檢驗標準, 原料及產品品質管制監控, 產品驗證作業, 零件供應商評鑑考核, 可靠度分析報告撰寫與彙整, 客戶服務品保程序規劃, 執行產品可靠度測試與問題分析, 規劃並執行品質管理系統","1.製造組裝廠品管／檢驗人員1年以上經驗
2.熟國際性大廠之對應經驗佳
3.熟悉相關品質系統之管理&運作實務 (ISO/TS & IEC)有相關證照佳
4.熟悉品質數據分析,評估,改善&追溯手法;6 Sigma/DOE

"
0,機構工程師(流體),永順國際股份有限公司,2023/01/30,"1.產品機構開發、設計，含相關CAE模擬分析。
2.產品雛樣設計到量產釋出與相關問題分析對策評估。
3.配合專案進行產品相關量測及儀器操作分析及改善。
4.零部件、半成品規格繪製與建BOM、產品規格書繪製。
5.設計實驗，驗證分析結果與量測能力",高雄市,40000,65000,1年以上,機械工程相關 航太工程相關 河海或船舶工程相關,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,"Excel, Outlook, PowerPoint, Word, AutoCAD, AutoCad 2D, Pro/E","產品結構評估, 產品機構設計, 新產品研發與測試, 繪製2D／3D模具設計圖","1.需具備AUTO CAD(2D)、PRO-E(3D)繪圖能力
2.具流場實驗背景或計算流體力學背景
3.流力及結構相關設計模擬兩年以上經驗尤佳
4. 熟悉Ansys Fluent 或其他CFD軟體佳"
0,品保工程師,永順國際股份有限公司,2023/01/30,"1. 分析統計資料以及產品規格，以決定成品的品質標準。
2. 協助品質系統推行，並進行系統的稽核，以確保品質系統實施的有效性。
3. 協調品質管理之目標和活動，負責生產線產品之抽樣檢驗與測試，以解決產品品質問題。
4. 執行、測試可靠度驗證，提升產品品質可靠度，進而將成本降至最低。
5. 負責品質教育訓練計劃之擬定與執行。
6. 建立新產品品質系統，並執行驗證計劃。",高雄市,40000,50000,1年以上,,專科以上,英文:聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,"1.電子產品製造組裝測試廠品保2年以上經驗
2.熟國際性大廠之對應經驗佳
3.熟悉相關品質系統之管理&運作實務 (ISO/TS & IEC)有相關證照佳
4.熟悉品質數據分析,評估,改善&追溯手法;6 Sigma/DOE
5.英文中等以上;具備聽説能力
"
