,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,會計助理專員,協欣電子工業股份有限公司,2023/02/03,"帳務處理、審核有關各項費用支付之發票、單據及帳務處理
處理廠商貨款或費用等應付款項帳務、處理客戶應收款項帳務",桃園市,28000,40000,1年以上,會計學相關 財稅金融相關 一般商業學類,專科,,,"Excel, Word","結帳作業與帳務處理, 會計或審計專業知識, 會計核算和帳務處理",
0,稽核人員,耀勝電子股份有限公司,2023/02/03,"1.完善內部控制暨相關流程                                                                
2.改善流程，關鍵風險指標建立 
3.年度稽核計畫執行                                
4.問題改善建議",桃園市,0,0,2年以上,會計學相關 企業管理相關 一般商業學類,大學以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Outlook, Word, 鼎新","內稽內控制度設計、執行、考核, 申報內部稽核計劃, 企業內部控制, 呈核稽核報告, 財務報告查核及簽證, 帳務查核與會計稽查, 編制內部稽核計劃, 覆核報表作業流程, 會計或審計專業知識","1.具財務、會計或稽核相關工作經驗者      
2.具法務或股務背景佳
3.認真負責具抗壓性，有多元發展意願         
4.具內控暨流程作業專業知識      "
0,總經理室專員,耀勝電子股份有限公司,2023/02/03,"1.處理各項跨部門、事業體之行政事務及文案管理。
2.負責文件追蹤、資料彙整與檔案管理。
3.協助海外子公司銷售及採購跟催
4.協助供應鏈管理
5.處理主管交辦事項
6.熟悉Excel/Word/Powerpoint，協助製作相關報表報告。",桃園市,0,0,3年以上,商業及管理學科類 英美語文相關,大學,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,"Excel, Outlook, PowerPoint, Word, 鼎新","文件收發與檔案管理, 文書處理╱排版能力, 行政事務處理, 報表彙整與管理, 文件或資料輸入建檔處理, 文件檔案資料處理、轉換及整合工作","1.具有主管助理相關工作經驗者
2.個性認真負責具抗壓性
3.會開車"
0,測試工程師,協欣電子工業股份有限公司,2023/02/03,"1. Labview程式維護
2. 工程專務解決
3. 新產品測試導入工作",桃園市,35000,9999999,不拘,電機電子工程相關 電機電子維護相關 資訊工程相關,大學,,,"C, LabVIEW",,"1. 1年以上Labview開發經驗
2. 經歷工程分析，生產製造經驗
3. 新產品測試導入能力"
0,設備開發人員(電子),台灣松下電材股份有限公司,2023/02/03,"■工作內容：
1.生產設備各基準書類作成
2.生產設備圖面、設備參數檔案管理
3.設備故障異常之處理及支援對應

■需要能力(尤佳)：
1.具備電子元件迴路專業知識及(I/O介面控制)設備開發整合經驗
2.具備RF射頻儀器使用與量測分析能力
3.電子設備之保養與管理經驗

■工作待遇：若有經驗者(固定或變動薪資因個人資歷績效調整)",桃園市,28000,40000,2年以上,電機電子工程相關 其他工程相關,專科以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, PowerPoint, Word","電機設備保養修護, 改善設備問題及功能提昇, 規劃、維護自動控制系統",
0,品質總監,耀勝電子股份有限公司,2023/02/03,"1、品質部管理與工作推進
2、共同制定公司年度品質方針並推展改善的戰略計劃
3、負責客戶品質及制程審核，推進公司從品檢站品檢到全員品檢的品質轉型
4、數據&問題分析及制定改善計劃，協助公司精算品質成本並推動優化
5、各種品質工具及改善專案的導入推進


",桃園市,80000,9999999,10年以上,電機電子維護相關,大學以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,"Excel, Outlook, PowerPoint, Word","原料及產品品質管制監控, 規劃並執行品質管理系統","1、本科或以上學歷，熟悉英語佳
2、熟練操作office軟件，熟練運用於培訓、考核工作
3、具備傳統產業品質相關作經驗10年以上，有對 變壓器 產業經驗優先
4、能熟練運用並能培訓、考核 FMEA、QCC、PDCA、 8D 、cpk、QC七大手法等管理分析工具
5、抗壓性強，有專案推進經驗佳。
6、略通韓文者佳"
0,系統開發人員,台灣松下電材股份有限公司,2023/02/03,"【工作內容】
   1.IOT(物聯網)新商品 / 系統開發
   2.IOT(物聯網)軟體評價

【專業技能】
   1.電子回路基礎知識、軟體設計、系統設計 (非必要)
   2.C / C++ Programming  skill (非必要)
   3.相關通訊模組 (SPI、I2C、RS485等)

【工作待遇】若具經驗者可談(固定或變動薪資因個人資歷而異)",桃園市,35000,46000,不拘,電機電子工程相關,大學以上,英文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,"軟體程式設計, 韌體程式設計",
0,電子開發人員,台灣松下電材股份有限公司,2023/02/03,"【工作內容】
   新商品開發 (USB)   

【專業技能】
   1.交換式電源基礎知識
   2.電子零件基礎知識

   ",桃園市,28000,40000,不拘,電機電子工程相關,大學以上,日文:聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,,
0,早班 電商物流人員 全家便利商店百分百投資企業,日翊文化行銷股份有限公司,2023/02/02,"日翊文化為【全家便利商店100%投資企業】，公司規模已超過500人，提供完整升遷管道與優於產業的員工福利制度。

★職務需求人數如說明，依面試結果分配負責業務
★休假天數與政府人事行政局公告相同(一例一休+國定假日)

【倉儲管理1名-工作項目】
1.全家電商商品入庫、上架、揀貨、QC至出貨流程執行
2.庫存商品盤點及定期複查
3.相關行政庶務處理

【營運推進4名-工作項目】
1.營運行政管理：制度建立與統籌管理、公告
2.營運數據分析：市場訊息收集整合及數據分析
3.營運教育推廣：各項專案業務、營運現場教育訓練規劃與推動
4.營運人力發展：現場人力招募與人事管理
5.營運安全促進：廠區職安防護推進、職安教育影片制作
6.營運庶務事項：會議議程召開與推動、執行主管交辦事項

【商品理貨3名-工作內容】
1.商品揀貨、上架入庫、儲位整理
2.作業資料檢核維護。
3.異常貨件處理。
4.退貨商品過刷整理。
5.執行主管交辦事項。

【物流驗收2名-職務說明】
★有意接受幹部培訓者佳(工作比重-文書作業70%、現場管理30%)
★主要負責消費者未取包裏、異常貨件相關業務★
1.掌控包裏退貨處理進度。　
2.協助管理派遣人力及業務推動。
3.異常貨件進、退貨管理及異常原因匯整。

【電商理貨1名-工作項目】
1.「店到店包裹」理貨現場管理及業務推動。
2.協助管理派遣人員及覆核工時。
3.執行主管交辦事項。",桃園市,27900,9999999,不拘,,高中、專科、大學,,,,, 
0,客服專員 ( 全家便利商店百分百投資企業 ),日翊文化行銷股份有限公司,2023/02/02,"日翊文化為【全家便利商店100%投資企業】，公司規模已超過550人
提供完整升遷管道與優於產業的員工福利制度。

【工作內容】
1.客戶各項問題之線上即時協助其解決問題。
2.處理客戶抱怨並維護客戶關係。
3.處理售後服務相關事項、外撥關懷電話聯繫。
4.能配合排班輪班(另依時段提供夜點津貼)。
5.曾有文字客服相關經驗佳

★本職缺為排休制，休假天數與人事行政局公告相同(一例一休+國定假日)",桃園市,30200,9999999,不拘,,大學、碩士,,,,,"1.熟悉基本電腦文書處理。
2.對客戶服務具服務熱忱、細心、有責任感。
3.喜歡並擅長與人溝通、口齒清晰。
4.具文字客服相關經驗佳。"
