,job_name,cust_name,appear_date,job_detail,address_area,salary_min,salary_max,work_exp,major,edu,language,localLanguage,specialty,skill,other
0,會計助理人員-(高雄公司)(公司即將搬到美術館),九旗影音科技有限公司,2023/02/04,"本公司為Panasonic投影機台灣區總代理商
能力要求:  會計本科系或相關科系畢業者,具備相關檢定或是證照者優先錄取.
工作內容：記帳 作帳 銀行借貸事務 廠商貨款 銀行匯款 支票 銷帳 薪資 費用 (行政人員休假或太忙時需幫忙部分行政工作,如電腦資料輸入.查詢.郵局..)

公司預計今年4月份搬遷到鼓山區美術南二路,目前在苓雅區光華一路180號~",高雄市,28000,28000,不拘,財稅金融相關 會計學相關 一般商業學類,專科以上,,,"Excel, Outlook, Word, 中文打字50~75","文書處理╱排版能力, 行政事務處理, 文件或資料輸入建檔處理, 代辦會計相關事項, 結帳作業與帳務處理",
0,品牌數位行銷經理 SleekStrip Digital Marketing Manager,榮瑔國際有限公司,2023/02/04,"我們是加拿大設計3C配件品牌SleekStrip全球總代理。歡迎優秀人才的加入，讓創新獨特的設計品牌被全世界看見！
【職務內容】
1. 品牌英文官網營運：包含網站視覺/使用者體驗/銷售頁優化
2. 規劃網路行銷活動：網路行銷活動企劃及執行，並定期進行成效分析。
3. 負責電子報、EDM及各種宣傳文案的設計、製作與發送。
4. 社群經營：品牌社群規劃與執行(FB/IG)。
5. 數位廣告投放管理。
6. Influencer（北美為主）合作企劃與接洽。 


",高雄市,0,0,5年以上,,大學以上,英文:聽 /精通、說 /精通、讀 /精通、寫 /精通,,"Google Analytics, Premiere, Adobe Photoshop, Illustrator","網站企劃能力, 網路活動規劃與執行, 品牌知名度推廣, 社群媒體經營管理, 廣告企劃案╱文案撰寫","1．具備英文文案撰寫能力及素材編輯能力
2．有海外生活經驗優先考慮"
0,軟韌體工程師(有經驗者佳),藏識科技有限公司,2023/02/04,"您是否對開發的軟/硬體產品成為市場的首選感到興奮?  
您是否樂於接受各種領域的挑戰，想用創意與技術推動革新與服務?  
我們正在尋找對於軟體技術領域充滿熱情的工程師~  
歡迎成為3D空間科技領導者✨藏識科技✨產品開發團隊的一員。  

在藏識您可以：
+ 參與完整的產品開發流程，與優秀工作夥伴一起成長
+ 與各地部門、客戶溝通合作，深入了解使用者意見並持續精進產品功能
+ 在研發團隊中發揮創意，讓自己的想法改變世界

職務及工作內容：
工作內容涵蓋
1.軟體工程系統開發(包含文件撰寫,目的思考規劃訓練)、
2.系統整合、
3.系統整合分析、
4.軟體程式設計、
5.網路程式設計、
6.資料庫程式設計、
7.系統架構規劃、
8.伺服器網站管理維護、
等主管交辦之相關任務。

公司有軟體及硬體等相關研發工作內容，訓練完後將依據專長加入能發揮每個人的團隊。若您已有相關工作經驗，可以成為即戰力或領導者，也歡迎主動投遞履歷與我們洽談(薪資面議)，若沒有工作經驗，但對寫程式很有熱情，也願意學習成長及正念思維，公司也有對應完整培訓內容。

工作技能 : 
一、必要條件：
1.	熟悉任意一種程式語言
2.	具有積極學習軟體相關技術的心態
3.	可閱讀國內外技術論文並實作
4.	能與國外技術人員以英文書信做技術溝通

二、具備下列經驗或能力尤佳：
1.	有使用HTML5/JavaScript/CSS/WebGL/ASP.NET等語言開發網頁系統
2.	有使用C/C++/C#/Java等語言開發相關系統
3.	以物件導向方式設計與開發系統
4.	有使用OpenGL、OpenCV、或WebGL等的相關經驗
5.	具有於Windows、Linux、Android、iOS平台開發的相關經驗
6.	具有嵌入式系統開發經驗
7.	熟悉Visual Studio、Android Studio、XCode等開發工具
8.    喜歡物理、數學相關研究演算法,如SLAM,影像辨識, AI,流體力學,力矩等科學原理

※若您是很有經驗, 也習慣看一些數理的演算法paper, 也歡迎您主動投遞與我們聯繫。
※若無相關工作經驗，但您對研發及學習新技術有熱情(有大量解題經驗)，也歡迎您主動與我們聯繫。
※歡迎身心障礙人士，需附身心障礙證明。     

面試時, 煩請準備3~5分鐘自我介紹簡報及。
",高雄市,35000,70000,2年以上,,不拘,,,"ASP.NET, C#, C++, Visual C++, JavaScript","軟體工程系統開發, 軟體程式設計, 韌體程式設計, 網路程式設計, 資料庫程式設計, 撰寫硬體語言程式",
0,系統導入顧問(高雄),新人類資訊科技股份有限公司,2023/02/04,"1. 商用系統協銷及技術諮詢
2. 商用系統上線顧問輔導與流程優化與諮詢服務 
3. 跨系統整合架構設計規劃
4. 負責導入專案之規劃、執行、監控、專案管理與協調
",高雄市,0,0,2年以上,,專科、大學、碩士,,,"ASP.NET, MS SQL, HTML, JavaScript, jQuery","系統架構規劃, 系統整合分析, 軟體程式設計, 網路程式設計, 資料庫系統管理維護, 資料庫軟體應用, 系統架構規劃與維護",2022YBKCGPLAN
0,Internet程式設計/開發工程師(高雄),新人類資訊科技股份有限公司,2023/02/04,"1.Web應用程式專案及產品開發(ASP.NET)
2.資料庫規劃設計(MSSQL)
3.流程設計(BPM)",高雄市,0,0,2年以上,,專科、大學、碩士,,,"ASP.NET, C#, MS SQL, HTML, JavaScript, jQuery, VueJS",,"必要條件
1.熟悉 Javascript / JQuery / HTML5 / CSS3
2.熟悉 .NET C#與Visual Studio開發工具
3.熟悉 SQL語法

加分條件
* 懂得 Chrome DevTools 或類似功能的相關工具
* 懂 Unit-Test 相關經驗
* 熟 Git or SVN 任一版本控制工具

2022YBKCGPLAN"
0,Internet程式設計/產品服務工程師(高雄),新人類資訊科技股份有限公司,2023/02/04,"1.Web應用程式專案及產品開發(ASP.NET)
2.資料庫規劃設計(MSSQL)
3.流程設計(BPM)",高雄市,0,0,1年以上,,專科、大學、碩士,,,,,"必要條件
1.熟悉 Javascript / JQuery / HTML5 / CSS3
2.熟悉 .NET C#與Visual Studio開發工具
3.熟悉 SQL語法

加分條件
* 懂得 Chrome DevTools 或類似功能的相關工具
* 懂 Unit-Test 相關經驗
* 熟 Git or SVN 任一版本控制工具

2022YBKCGPLAN"
0,Intern實習/工讀 (dH高雄),dPlus International_運嘉國際股份有限公司,2023/02/03,"歡迎對以下工作內容有興趣人才 加入dHConcept團隊！

1. 主要協助協助客服線上與電話聯繫 ，協助店內客戶接待
2. 協助規劃社群內容、社群文案發文，並定期更新、維護及管理。
3. 進行成效分析追蹤及其他主管交付事項。
4. 案例、庫存資料管理

如果您具備以下工作技能及工作經驗，請不要猶豫立即提出申請！
- 主動積極、有主動解決問題的能力
- 良好的溝通與協調能力
- 須至少任職6個月，歡迎有想法有衝勁的人一起加入~",高雄市,180,200,不拘,,專科、大學、碩士,,,,,(工作內容關係須至少任職六個月/期)
0,居家deco門市接待/銷售人員(dH高雄),dPlus International_運嘉國際股份有限公司,2023/02/03,"歡迎對以下工作內容有興趣人才 加入dHConcept團隊！

1. 提供實體門市顧客居家佈置概念，為線上商城粉絲提供家居配置方案。
2. 需具備專櫃/店面的實體銷售經驗
3. 提供顧客之接待與需求服務，負責線上線下商品介紹與銷售。
4. 網路社群及官網等居家設計文案計劃。
5. 與業務、企劃、程式設計等相關人員配合，協同執行專案。
6. 未來展店規劃與執行
7. 須配合線上線下排班（輪班補休）

加分條件！
- 居家裝修與室內設計相關工作經驗
- 品牌/電商相關背景
- 能掌握行銷潮流與流行趨勢
- 抗壓性佳，有主動解決問題的能力
- 良好的溝通與協調能力",高雄市,28000,35000,2年以上,,專科以上,,,,"業績目標分配與績效達成, 客訴案件處理, 櫃檯門市接待與需求服務, 產品介紹及解說銷售",
0,軟體工程師(有經驗者佳),藏識科技有限公司,2023/02/03,"您是否對開發的軟/硬體產品成為市場的首選感到興奮?  
您是否樂於接受各種領域的挑戰，想用創意與技術推動革新與服務?  
我們正在尋找對於軟體技術領域充滿熱情的工程師~  
歡迎成為3D空間科技領導者✨藏識科技✨產品開發團隊的一員。  

在藏識您可以：
+ 參與完整的產品開發流程，與優秀工作夥伴一起成長
+ 與各地部門、客戶溝通合作，深入了解使用者意見並持續精進產品功能
+ 在研發團隊中發揮創意，讓自己的想法改變世界

職務及工作內容：
工作內容涵蓋
1.軟體工程系統開發(包含文件撰寫,目的思考規劃訓練)、
2.系統整合、
3.系統整合分析、
4.軟體程式設計、
5.網路程式設計、
6.資料庫程式設計、
7.系統架構規劃、
8.伺服器網站管理維護、
等主管交辦之相關任務。

公司有軟體及硬體等相關研發工作內容，訓練完後將依據專長加入能發揮每個人的團隊。若您已有相關工作經驗，可以成為即戰力或領導者，也歡迎主動投遞履歷與我們洽談(薪資面議)，若沒有工作經驗，但對寫程式很有熱情，也願意學習成長及正念思維，公司也有對應完整培訓內容。

工作技能 : 
一、必要條件：
1.	熟悉任意一種程式語言
2.	具有積極學習軟體相關技術的心態
3.	可閱讀國內外技術論文並實作
4.	能與國外技術人員以英文書信做技術溝通

二、具備下列經驗或能力尤佳：
1.	有使用HTML5/JavaScript/CSS/WebGL/ASP.NET等語言開發網頁系統
2.	有使用C/C++/C#/Java等語言開發相關系統
3.	以物件導向方式設計與開發系統
4.	有使用OpenGL、OpenCV、或WebGL等的相關經驗
5.	具有於Windows、Linux、Android、iOS平台開發的相關經驗
6.	具有嵌入式系統開發經驗
7.	熟悉Visual Studio、Android Studio、XCode等開發工具
8.    喜歡物理、數學相關研究演算法,如SLAM,影像辨識, AI,流體力學,力矩等科學原理

※若您是很有經驗, 也習慣看一些數理的演算法paper, 也歡迎您主動投遞與我們聯繫。
※若無相關工作經驗，但您對研發及學習新技術有熱情(有大量解題經驗)，也歡迎您主動與我們聯繫。
※歡迎身心障礙人士，需附身心障礙證明。     

面試時, 煩請準備3~5分鐘自我介紹簡報及。
",高雄市,35000,70000,2年以上,,不拘,,,"ASP.NET, C#, C++, Visual C++, JavaScript","軟體工程系統開發, 軟體程式設計, 韌體程式設計, 網路程式設計, 資料庫程式設計, 撰寫硬體語言程式",
0,高雄新穎辦公室_業務接洽專員_無經驗可培訓,和運策略多媒體行銷有限公司,2023/02/03,"本公司主要業務為電商銷售，自成立以來以銷售優質車為方向，讓買賣雙方均能達到放心、滿意、購車方便為理念。

必要條件:
1. 微笑/親切/抗壓力/具熱忱
2. 彈性工作時間/美式工作環境
3. 挑戰自己/獎金分紅/獎勵福利
4. 拒絕愛遲到夥伴

工作內容:
1. 汽車、汽車配備和相關保險的介紹和銷售
2. 依顧客需求提供報價與簽約
3. 操作使用平台廣告上下架
4. 顧客售後服務與滿意度維持
5. 貸款協助及其他相關事宜
6. 原廠關係維繫與合作洽談
7. 歡迎新手挑戰/高手大展身手

面試地址: 高雄市鼓山區明華路251號10樓 (遠睿國際商務中心)",高雄市,26400,40000,不拘,,不拘,,,"Excel, Word",,
